BusNum,ID,Status,Area,Zone,Pd,Qd,Other1,Other2,Other3,Other4,Other5,Other6,Other7,Other8
45162,1 ,1,45,1,39.203,13.331,0.000,0.000,0.000,0.000,1,1,,
45164,1 ,1,45,1,18.491,12.739,0.000,0.000,0.000,0.000,1,1,,
45165,1 ,1,45,1,22.810,6.333,0.000,0.000,0.000,0.000,1,1,,
45168,1 ,1,45,1,19.916,4.718,0.000,0.000,0.000,0.000,1,1,,
45172,1 ,1,45,1,34.726,3.510,0.000,0.000,0.000,0.000,1,1,,
45172,2 ,1,45,1,0.432,0.055,0.000,0.000,0.000,0.000,1,1,,
45173,1 ,1,45,1,28.119,6.961,0.000,0.000,0.000,0.000,1,1,,
45176,1 ,1,45,1,38.704,8.124,0.000,0.000,0.000,0.000,1,1,,
45180,1 ,1,45,1,34.934,9.959,0.000,0.000,0.000,0.000,1,1,,
45181,1 ,1,45,1,37.809,8.052,0.000,0.000,0.000,0.000,1,1,,
45184,1 ,1,45,1,17.056,5.748,0.000,0.000,0.000,0.000,1,1,,
45186,1 ,1,45,1,15.818,3.604,0.000,0.000,0.000,0.000,1,1,,
45190,1 ,1,45,1,38.017,8.238,0.000,0.000,0.000,0.000,1,1,,
45191,1 ,1,45,1,32.737,4.281,0.000,0.000,0.000,0.000,1,1,,
45197,1 ,1,45,1,50.833,16.798,0.000,0.000,0.000,0.000,1,1,,
45200,1 ,1,45,1,31.275,6.012,0.000,0.000,0.000,0.000,1,1,,
45202,1 ,1,45,1,32.846,7.631,0.000,0.000,0.000,0.000,1,1,,
45203,1 ,1,45,1,19.521,11.625,0.000,0.000,0.000,0.000,1,1,,
45205,1 ,1,45,1,44.262,5.748,0.000,0.000,0.000,0.000,1,1,,
45209,1 ,1,45,1,24.053,3.707,0.000,0.000,0.000,0.000,1,1,,
45212,1 ,1,45,1,10.462,2.898,0.000,0.000,0.000,0.000,1,1,,
45213,1 ,1,45,1,4.420,1.640,0.000,0.000,0.000,0.000,1,1,,
45216,1 ,1,45,1,33.371,1.801,0.000,0.000,0.000,0.000,1,1,,
45216,2 ,1,45,1,0.315,0.071,0.000,0.000,0.000,0.000,1,1,,
45220,1 ,1,45,1,37.237,2.622,0.000,0.000,0.000,0.000,1,1,,
45223,1 ,1,45,1,28.018,7.933,0.000,0.000,0.000,0.000,1,1,,
45226,1 ,1,45,1,21.091,1.092,0.000,0.000,0.000,0.000,1,1,,
45229,1 ,1,45,1,8.679,2.863,0.000,0.000,0.000,0.000,1,1,,
45231,1 ,1,45,1,16.292,2.275,0.000,0.000,0.000,0.000,1,1,,
45234,1 ,1,45,1,5.005,1.213,0.000,0.000,0.000,0.000,1,1,,
45236,1 ,1,45,1,19.357,5.582,0.000,0.000,0.000,0.000,1,1,,
45237,1 ,1,45,1,3.804,0.453,0.000,0.000,0.000,0.000,1,1,,
45239,1 ,1,45,1,7.033,2.220,0.000,0.000,0.000,0.000,1,1,,
45242,1 ,1,45,1,2.688,0.956,0.000,0.000,0.000,0.000,1,1,,
45244,1 ,1,45,1,32.919,8.285,0.000,0.000,0.000,0.000,1,1,,
45248,1 ,1,45,1,17.423,4.639,0.000,0.000,0.000,0.000,1,1,,
45251,1 ,1,45,1,30.066,9.952,0.000,0.000,0.000,0.000,1,1,,
45255,1 ,1,45,1,13.192,3.734,0.000,0.000,0.000,0.000,1,1,,
45257,1 ,1,45,1,10.462,5.313,0.000,0.000,0.000,0.000,1,1,,
45258,1 ,1,45,1,6.071,2.121,0.000,0.000,0.000,0.000,1,1,,
45259,1 ,1,45,1,8.211,3.473,0.000,0.000,0.000,0.000,1,1,,
45260,1 ,1,45,1,4.059,0.528,0.000,0.000,0.000,0.000,1,1,,
45262,1 ,1,45,1,6.882,2.975,0.000,0.000,0.000,0.000,1,1,,
45263,1 ,1,45,1,9.064,1.961,0.000,0.000,0.000,0.000,1,1,,
45263,2 ,1,45,1,4.560,1.383,0.000,0.000,0.000,0.000,1,1,,
45269,1 ,1,45,1,56.945,20.916,0.000,0.000,0.000,0.000,1,1,,
45270,1 ,1,45,1,15.280,1.487,0.000,0.000,0.000,0.000,1,1,,
45272,1 ,1,45,1,7.236,1.603,0.000,0.000,0.000,0.000,1,1,,
45274,1 ,1,45,1,5.182,1.051,0.000,0.000,0.000,0.000,1,1,,
45274,2 ,1,45,1,2.863,0.810,0.000,0.000,0.000,0.000,1,1,,
45277,1 ,1,45,1,24.310,4.777,0.000,0.000,0.000,0.000,1,1,,
45278,1 ,1,45,1,11.731,3.933,0.000,0.000,0.000,0.000,1,1,,
45279,1 ,1,45,1,27.232,2.532,0.000,0.000,0.000,0.000,1,1,,
45281,1 ,1,45,1,6.045,1.234,0.000,0.000,0.000,0.000,1,1,,
45282,1 ,1,45,1,5.595,0.505,0.000,0.000,0.000,0.000,1,1,,
45284,1 ,1,45,1,20.792,3.465,0.000,0.000,0.000,0.000,1,1,,
45285,1 ,1,45,1,17.264,4.879,0.000,0.000,0.000,0.000,1,1,,
45285,2 ,1,45,1,3.216,1.267,0.000,0.000,0.000,0.000,1,1,,
45286,1 ,1,45,1,5.736,2.039,0.000,0.000,0.000,0.000,1,1,,
45288,1 ,1,45,1,20.184,11.935,0.000,0.000,0.000,0.000,1,1,,
45289,1 ,1,45,1,6.809,1.155,0.000,0.000,0.000,0.000,1,1,,
45293,1 ,1,45,1,11.367,7.695,0.000,0.000,0.000,0.000,1,1,,
45297,1 ,1,45,1,8.848,2.102,0.000,0.000,0.000,0.000,1,1,,
45299,1 ,1,45,1,6.529,1.489,0.000,0.000,0.000,0.000,1,1,,
45300,1 ,1,45,1,2.985,0.918,0.000,0.000,0.000,0.000,1,1,,
45302,1 ,1,45,1,13.185,1.662,0.000,0.000,0.000,0.000,1,1,,
45303,1 ,1,45,1,5.431,2.346,0.000,0.000,0.000,0.000,1,1,,
45304,1 ,1,45,1,17.776,5.173,0.000,0.000,0.000,0.000,1,1,,
45305,1 ,1,45,1,15.155,4.373,0.000,0.000,0.000,0.000,1,1,,
45306,1 ,1,45,1,8.325,2.620,0.000,0.000,0.000,0.000,1,1,,
45306,2 ,1,45,1,2.605,1.525,0.000,0.000,0.000,0.000,1,1,,
45307,1 ,1,45,1,4.147,0.345,0.000,0.000,0.000,0.000,1,1,,
45307,2 ,1,45,1,0.998,0.347,0.000,0.000,0.000,0.000,1,1,,
45308,1 ,1,45,1,9.820,3.184,0.000,0.000,0.000,0.000,1,1,,
45310,1 ,1,45,1,60.538,21.280,0.000,0.000,0.000,0.000,1,1,,
45311,1 ,1,45,1,20.249,4.913,0.000,0.000,0.000,0.000,1,1,,
45314,1 ,1,45,1,17.553,5.213,0.000,0.000,0.000,0.000,1,1,,
45314,2 ,1,45,1,2.566,0.510,0.000,0.000,0.000,0.000,1,1,,
45316,1 ,1,45,1,42.747,17.945,0.000,0.000,0.000,0.000,1,1,,
45324,1 ,1,45,1,53.849,9.504,0.000,0.000,0.000,0.000,1,1,,
45331,1 ,1,45,1,47.281,8.172,0.000,0.000,0.000,0.000,1,1,,
45336,1 ,1,45,1,43.667,12.384,0.000,0.000,0.000,0.000,1,1,,
45336,2 ,1,45,1,1.269,0.439,0.000,0.000,0.000,0.000,1,1,,
45338,1 ,1,45,1,10.715,2.170,0.000,0.000,0.000,0.000,1,1,,
45339,1 ,1,45,1,21.835,3.897,0.000,0.000,0.000,0.000,1,1,,
45341,1 ,1,45,1,9.090,1.177,0.000,0.000,0.000,0.000,1,1,,
45342,1 ,1,45,1,6.214,2.705,0.000,0.000,0.000,0.000,1,1,,
45342,2 ,1,45,1,2.057,0.382,0.000,0.000,0.000,0.000,1,1,,
45346,1 ,1,45,1,6.469,1.211,0.000,0.000,0.000,0.000,1,1,,
45346,2 ,1,45,1,1.578,0.551,0.000,0.000,0.000,0.000,1,1,,
45349,1 ,1,45,1,10.384,2.562,0.000,0.000,0.000,0.000,1,1,,
45349,2 ,1,45,1,1.807,0.340,0.000,0.000,0.000,0.000,1,1,,
45355,1 ,1,45,1,22.890,1.965,0.000,0.000,0.000,0.000,1,1,,
45357,1 ,1,45,1,6.419,0.936,0.000,0.000,0.000,0.000,1,1,,
45358,1 ,1,45,1,7.972,3.115,0.000,0.000,0.000,0.000,1,1,,
45360,1 ,1,45,1,18.013,3.108,0.000,0.000,0.000,0.000,1,1,,
45360,2 ,1,45,1,2.418,0.653,0.000,0.000,0.000,0.000,1,1,,
45362,1 ,1,45,1,7.613,1.586,0.000,0.000,0.000,0.000,1,1,,
45364,1 ,1,45,1,33.236,4.300,0.000,0.000,0.000,0.000,1,1,,
45366,1 ,1,45,1,2.291,1.478,0.000,0.000,0.000,0.000,1,1,,
45367,1 ,1,45,1,5.561,3.588,0.000,0.000,0.000,0.000,1,1,,
45369,1 ,1,45,1,11.518,2.207,0.000,0.000,0.000,0.000,1,1,,
45370,1 ,1,45,1,10.915,4.811,0.000,0.000,0.000,0.000,1,1,,
45371,1 ,1,45,1,7.093,2.541,0.000,0.000,0.000,0.000,1,1,,
45376,1 ,1,45,1,18.923,5.165,0.000,0.000,0.000,0.000,1,1,,
45377,1 ,1,45,1,19.526,9.111,0.000,0.000,0.000,0.000,1,1,,
45379,1 ,1,45,1,2.530,1.612,0.000,0.000,0.000,0.000,1,1,,
45380,1 ,1,45,1,0.484,0.146,0.000,0.000,0.000,0.000,1,1,,
45381,1 ,1,45,1,6.924,2.909,0.000,0.000,0.000,0.000,1,1,,
45382,1 ,1,45,1,8.471,1.166,0.000,0.000,0.000,0.000,1,1,,
45386,1 ,1,45,1,38.999,9.092,0.000,0.000,0.000,0.000,1,1,,
45389,1 ,1,45,1,43.599,16.183,0.000,0.000,0.000,0.000,1,1,,
45393,1 ,1,45,1,4.238,0.493,0.000,0.000,0.000,0.000,1,1,,
45395,1 ,1,45,1,6.692,2.895,0.000,0.000,0.000,0.000,1,1,,
45398,1 ,1,45,1,17.103,2.894,0.000,0.000,0.000,0.000,1,1,,
45404,1 ,1,45,1,5.689,1.054,0.000,0.000,0.000,0.000,1,1,,
45404,2 ,1,45,1,2.441,0.105,0.000,0.000,0.000,0.000,1,1,,
45406,1 ,1,45,1,16.403,4.184,0.000,0.000,0.000,0.000,1,1,,
45410,1 ,1,45,1,21.481,5.681,0.000,0.000,0.000,0.000,1,1,,
45412,1 ,1,45,1,8.133,4.976,0.000,0.000,0.000,0.000,1,1,,
45413,1 ,1,45,1,15.930,8.978,0.000,0.000,0.000,0.000,1,1,,
45414,1 ,1,45,1,6.139,2.495,0.000,0.000,0.000,0.000,1,1,,
45418,1 ,1,45,1,53.966,25.235,0.000,0.000,0.000,0.000,1,1,,
45420,1 ,1,45,1,13.091,4.054,0.000,0.000,0.000,0.000,1,1,,
45422,1 ,1,45,1,7.738,3.616,0.000,0.000,0.000,0.000,1,1,,
45424,1 ,1,45,1,2.530,0.730,0.000,0.000,0.000,0.000,1,1,,
45426,1 ,1,45,1,10.426,2.484,0.000,0.000,0.000,0.000,1,1,,
45427,1 ,1,45,1,7.701,1.331,0.000,0.000,0.000,0.000,1,1,,
45430,1 ,1,45,1,39.858,19.073,0.000,0.000,0.000,0.000,1,1,,
45431,1 ,1,45,1,20.925,7.997,0.000,0.000,0.000,0.000,1,1,,
45433,1 ,1,45,1,13.632,4.855,0.000,0.000,0.000,0.000,1,1,,
45434,1 ,1,45,1,2.488,0.737,0.000,0.000,0.000,0.000,1,1,,
45436,1 ,1,45,1,7.852,1.737,0.000,0.000,0.000,0.000,1,1,,
45438,1 ,1,45,1,7.023,1.831,0.000,0.000,0.000,0.000,1,1,,
45440,1 ,1,45,1,1.963,0.360,0.000,0.000,0.000,0.000,1,1,,
45440,2 ,1,45,1,0.788,0.310,0.000,0.000,0.000,0.000,1,1,,
45441,1 ,1,45,1,9.027,2.095,0.000,0.000,0.000,0.000,1,1,,
45442,1 ,1,45,1,4.446,0.943,0.000,0.000,0.000,0.000,1,1,,
45443,1 ,1,45,1,8.141,0.938,0.000,0.000,0.000,0.000,1,1,,
45446,1 ,1,45,1,11.622,0.895,0.000,0.000,0.000,0.000,1,1,,
45448,1 ,1,45,1,3.520,0.536,0.000,0.000,0.000,0.000,1,1,,
45451,1 ,1,45,1,39.566,13.422,0.000,0.000,0.000,0.000,1,1,,
45452,1 ,1,45,1,44.570,17.847,0.000,0.000,0.000,0.000,1,1,,
45455,1 ,1,45,1,39.169,5.969,0.000,0.000,0.000,0.000,1,1,,
45456,1 ,1,45,1,8.427,1.523,0.000,0.000,0.000,0.000,1,1,,
45461,1 ,1,45,1,3.167,1.382,0.000,0.000,0.000,0.000,1,1,,
45463,1 ,1,45,1,2.527,0.294,0.000,0.000,0.000,0.000,1,1,,
45463,2 ,1,45,1,1.526,0.290,0.000,0.000,0.000,0.000,1,1,,
45464,1 ,1,45,1,5.377,0.846,0.000,0.000,0.000,0.000,1,1,,
45468,1 ,1,45,1,20.132,0.813,0.000,0.000,0.000,0.000,1,1,,
45472,1 ,1,45,1,28.951,4.636,0.000,0.000,0.000,0.000,1,1,,
45474,1 ,1,45,1,10.512,2.319,0.000,0.000,0.000,0.000,1,1,,
45475,1 ,1,45,1,9.932,4.057,0.000,0.000,0.000,0.000,1,1,,
45476,1 ,1,45,1,10.067,2.498,0.000,0.000,0.000,0.000,1,1,,
45476,2 ,1,45,1,1.921,0.100,0.000,0.000,0.000,0.000,1,1,,
45477,1 ,1,45,1,0.827,0.146,0.000,0.000,0.000,0.000,1,1,,
45478,1 ,1,45,1,6.269,1.227,0.000,0.000,0.000,0.000,1,1,,
45479,1 ,1,45,1,10.761,4.123,0.000,0.000,0.000,0.000,1,1,,
45482,1 ,1,45,1,19.575,1.115,0.000,0.000,0.000,0.000,1,1,,
45482,2 ,1,45,1,3.065,0.285,0.000,0.000,0.000,0.000,1,1,,
45487,1 ,1,45,1,3.162,0.983,0.000,0.000,0.000,0.000,1,1,,
45487,2 ,1,45,1,2.696,0.808,0.000,0.000,0.000,0.000,1,1,,
45492,1 ,1,45,1,23.059,8.138,0.000,0.000,0.000,0.000,1,1,,
45493,1 ,1,45,1,2.951,1.999,0.000,0.000,0.000,0.000,1,1,,
45496,1 ,1,45,1,9.461,2.162,0.000,0.000,0.000,0.000,1,1,,
45498,1 ,1,45,1,2.743,1.029,0.000,0.000,0.000,0.000,1,1,,
45500,1 ,1,45,1,0.920,0.107,0.000,0.000,0.000,0.000,1,1,,
45501,1 ,1,45,1,25.158,5.593,0.000,0.000,0.000,0.000,1,1,,
45504,1 ,1,45,1,51.002,16.916,0.000,0.000,0.000,0.000,1,1,,
45509,1 ,1,45,1,50.404,18.867,0.000,0.000,0.000,0.000,1,1,,
45514,1 ,1,45,1,50.404,15.702,0.000,0.000,0.000,0.000,1,1,,
45517,1 ,1,45,1,37.921,5.099,0.000,0.000,0.000,0.000,1,1,,
45522,1 ,1,45,1,37.921,7.271,0.000,0.000,0.000,0.000,1,1,,
45524,1 ,1,45,1,4.774,0.820,0.000,0.000,0.000,0.000,1,1,,
45527,1 ,1,45,1,18.366,3.038,0.000,0.000,0.000,0.000,1,1,,
45529,1 ,1,45,1,14.875,3.078,0.000,0.000,0.000,0.000,1,1,,
45529,2 ,1,45,1,2.023,0.636,0.000,0.000,0.000,0.000,1,1,,
45531,1 ,1,45,1,9.529,2.022,0.000,0.000,0.000,0.000,1,1,,
45533,1 ,1,45,1,6.622,0.943,0.000,0.000,0.000,0.000,1,1,,
45534,1 ,1,45,1,6.178,1.727,0.000,0.000,0.000,0.000,1,1,,
45534,2 ,1,45,1,3.575,0.797,0.000,0.000,0.000,0.000,1,1,,
45538,1 ,1,45,1,53.780,18.992,0.000,0.000,0.000,0.000,1,1,,
45538,2 ,1,45,1,3.299,0.692,0.000,0.000,0.000,0.000,1,1,,
45541,1 ,1,45,1,56.494,32.404,0.000,0.000,0.000,0.000,1,1,,
45544,1 ,1,45,1,11.370,5.758,0.000,0.000,0.000,0.000,1,1,,
45545,1 ,1,45,1,2.057,0.258,0.000,0.000,0.000,0.000,1,1,,
45546,1 ,1,45,1,6.789,0.078,0.000,0.000,0.000,0.000,1,1,,
45547,1 ,1,45,1,6.009,1.119,0.000,0.000,0.000,0.000,1,1,,
45548,1 ,1,45,1,16.380,3.594,0.000,0.000,0.000,0.000,1,1,,
45550,1 ,1,45,1,4.381,1.262,0.000,0.000,0.000,0.000,1,1,,
45552,1 ,1,45,1,7.670,1.621,0.000,0.000,0.000,0.000,1,1,,
45555,1 ,1,45,1,25.090,13.380,0.000,0.000,0.000,0.000,1,1,,
45558,1 ,1,45,1,3.000,2.194,0.000,0.000,0.000,0.000,1,1,,
45558,2 ,1,45,1,1.084,0.210,0.000,0.000,0.000,0.000,1,1,,
45560,1 ,1,45,1,3.242,0.733,0.000,0.000,0.000,0.000,1,1,,
45560,2 ,1,45,1,1.131,0.217,0.000,0.000,0.000,0.000,1,1,,
45562,1 ,1,45,1,4.930,1.165,0.000,0.000,0.000,0.000,1,1,,
45562,2 ,1,45,1,0.302,0.094,0.000,0.000,0.000,0.000,1,1,,
45563,1 ,1,45,1,3.864,0.777,0.000,0.000,0.000,0.000,1,1,,
45563,2 ,1,45,1,1.667,0.395,0.000,0.000,0.000,0.000,1,1,,
45565,1 ,1,45,1,16.520,7.640,0.000,0.000,0.000,0.000,1,1,,
45570,1 ,1,45,1,2.800,0.527,0.000,0.000,0.000,0.000,1,1,,
45570,2 ,1,45,1,1.836,0.534,0.000,0.000,0.000,0.000,1,1,,
45571,1 ,1,45,1,5.546,2.130,0.000,0.000,0.000,0.000,1,1,,
45571,2 ,1,45,1,2.259,0.072,0.000,0.000,0.000,0.000,1,1,,
45572,1 ,1,45,1,11.185,4.105,0.000,0.000,0.000,0.000,1,1,,
45574,1 ,1,45,1,11.973,2.322,0.000,0.000,0.000,0.000,1,1,,
45579,1 ,1,45,1,34.596,6.489,0.000,0.000,0.000,0.000,1,1,,
45581,1 ,1,45,1,9.547,4.983,0.000,0.000,0.000,0.000,1,1,,
45584,1 ,1,45,1,2.317,0.513,0.000,0.000,0.000,0.000,1,1,,
45589,1 ,1,45,1,16.260,0.952,0.000,0.000,0.000,0.000,1,1,,
45590,1 ,1,45,1,16.806,3.418,0.000,0.000,0.000,0.000,1,1,,
45590,2 ,1,45,1,1.781,0.250,0.000,0.000,0.000,0.000,1,1,,
45591,1 ,1,45,1,4.004,1.301,0.000,0.000,0.000,0.000,1,1,,
45593,1 ,1,45,1,10.972,1.438,0.000,0.000,0.000,0.000,1,1,,
45594,1 ,1,45,1,2.907,0.677,0.000,0.000,0.000,0.000,1,1,,
45594,2 ,1,45,1,2.166,0.193,0.000,0.000,0.000,0.000,1,1,,
45596,1 ,1,45,1,3.528,0.832,0.000,0.000,0.000,0.000,1,1,,
45598,1 ,1,45,1,4.883,1.268,0.000,0.000,0.000,0.000,1,1,,
45601,1 ,1,45,1,11.157,4.466,0.000,0.000,0.000,0.000,1,1,,
45602,1 ,1,45,1,0.855,0.185,0.000,0.000,0.000,0.000,1,1,,
45603,1 ,1,45,1,4.433,0.586,0.000,0.000,0.000,0.000,1,1,,
45604,1 ,1,45,1,6.003,0.373,0.000,0.000,0.000,0.000,1,1,,
45604,2 ,1,45,1,0.993,0.169,0.000,0.000,0.000,0.000,1,1,,
45609,1 ,1,45,1,17.103,3.723,0.000,0.000,0.000,0.000,1,1,,
45610,1 ,1,45,1,1.843,0.540,0.000,0.000,0.000,0.000,1,1,,
45611,1 ,1,45,1,2.335,0.550,0.000,0.000,0.000,0.000,1,1,,
45614,1 ,1,45,1,16.320,5.495,0.000,0.000,0.000,0.000,1,1,,
45616,1 ,1,45,1,5.668,2.201,0.000,0.000,0.000,0.000,1,1,,
45617,1 ,1,45,1,0.822,0.220,0.000,0.000,0.000,0.000,1,1,,
45618,1 ,1,45,1,2.148,1.259,0.000,0.000,0.000,0.000,1,1,,
45619,1 ,1,45,1,1.992,0.376,0.000,0.000,0.000,0.000,1,1,,
45621,1 ,1,45,1,1.849,0.292,0.000,0.000,0.000,0.000,1,1,,
45621,2 ,1,45,1,1.420,0.878,0.000,0.000,0.000,0.000,1,1,,
45622,1 ,1,45,1,8.128,0.652,0.000,0.000,0.000,0.000,1,1,,
45622,2 ,1,45,1,1.854,0.225,0.000,0.000,0.000,0.000,1,1,,
45623,1 ,1,45,1,8.172,1.417,0.000,0.000,0.000,0.000,1,1,,
45625,1 ,1,45,1,8.653,2.957,0.000,0.000,0.000,0.000,1,1,,
45630,1 ,1,45,1,52.855,6.558,0.000,0.000,0.000,0.000,1,1,,
45632,1 ,1,45,1,7.379,1.654,0.000,0.000,0.000,0.000,1,1,,
45632,2 ,1,45,1,2.350,0.405,0.000,0.000,0.000,0.000,1,1,,
45634,1 ,1,45,1,11.820,1.347,0.000,0.000,0.000,0.000,1,1,,
45635,1 ,1,45,1,6.497,0.631,0.000,0.000,0.000,0.000,1,1,,
45635,2 ,1,45,1,1.895,0.537,0.000,0.000,0.000,0.000,1,1,,
45636,1 ,1,45,1,4.878,0.297,0.000,0.000,0.000,0.000,1,1,,
45638,1 ,1,45,1,5.785,0.456,0.000,0.000,0.000,0.000,1,1,,
45639,1 ,1,45,1,14.191,1.212,0.000,0.000,0.000,0.000,1,1,,
45642,1 ,1,45,1,13.543,1.899,0.000,0.000,0.000,0.000,1,1,,
45646,1 ,1,45,1,16.931,2.309,0.000,0.000,0.000,0.000,1,1,,
45652,1 ,1,45,1,6.588,2.022,0.000,0.000,0.000,0.000,1,1,,
45653,1 ,1,45,1,7.966,0.822,0.000,0.000,0.000,0.000,1,1,,
45656,1 ,1,45,1,14.126,3.990,0.000,0.000,0.000,0.000,1,1,,
45658,1 ,1,45,1,7.348,1.916,0.000,0.000,0.000,0.000,1,1,,
45660,1 ,1,45,1,3.450,0.742,0.000,0.000,0.000,0.000,1,1,,
45662,1 ,1,45,1,5.879,0.453,0.000,0.000,0.000,0.000,1,1,,
45664,1 ,1,45,1,7.459,1.698,0.000,0.000,0.000,0.000,1,1,,
45666,1 ,1,45,1,48.771,18.664,0.000,0.000,0.000,0.000,1,1,,
45670,1 ,1,45,1,56.451,18.334,0.000,0.000,0.000,0.000,1,1,,
45673,1 ,1,45,1,4.815,0.732,0.000,0.000,0.000,0.000,1,1,,
45676,1 ,1,45,1,2.701,0.769,0.000,0.000,0.000,0.000,1,1,,
45676,2 ,1,45,1,0.437,0.058,0.000,0.000,0.000,0.000,1,1,,
45678,1 ,1,45,1,25.797,8.237,0.000,0.000,0.000,0.000,1,1,,
45680,1 ,1,45,1,21.505,5.816,0.000,0.000,0.000,0.000,1,1,,
45682,1 ,1,45,1,13.785,5.401,0.000,0.000,0.000,0.000,1,1,,
45686,1 ,1,45,1,37.791,8.225,0.000,0.000,0.000,0.000,1,1,,
45690,1 ,1,45,1,26.725,3.882,0.000,0.000,0.000,0.000,1,1,,
45693,1 ,1,45,1,34.125,13.064,0.000,0.000,0.000,0.000,1,1,,
45694,1 ,1,45,1,0.237,0.179,0.000,0.000,0.000,0.000,1,1,,
45696,1 ,1,45,1,7.912,1.002,0.000,0.000,0.000,0.000,1,1,,
45697,1 ,1,45,1,13.920,1.587,0.000,0.000,0.000,0.000,1,1,,
45697,2 ,1,45,1,4.207,0.823,0.000,0.000,0.000,0.000,1,1,,
45698,1 ,1,45,1,17.137,13.446,0.000,0.000,0.000,0.000,1,1,,
45699,1 ,1,45,1,2.917,0.633,0.000,0.000,0.000,0.000,1,1,,
45700,1 ,1,45,1,14.537,1.789,0.000,0.000,0.000,0.000,1,1,,
45703,1 ,1,45,1,20.415,5.494,0.000,0.000,0.000,0.000,1,1,,
45703,2 ,1,45,1,0.447,0.164,0.000,0.000,0.000,0.000,1,1,,
45705,1 ,1,45,1,5.002,2.280,0.000,0.000,0.000,0.000,1,1,,
45706,1 ,1,45,1,5.886,3.038,0.000,0.000,0.000,0.000,1,1,,
45710,1 ,1,45,1,5.338,0.957,0.000,0.000,0.000,0.000,1,1,,
45712,1 ,1,45,1,6.830,2.024,0.000,0.000,0.000,0.000,1,1,,
45712,2 ,1,45,1,1.365,0.358,0.000,0.000,0.000,0.000,1,1,,
45715,1 ,1,45,1,26.715,4.762,0.000,0.000,0.000,0.000,1,1,,
45718,1 ,1,45,1,0.619,0.155,0.000,0.000,0.000,0.000,1,1,,
45719,1 ,1,45,1,30.498,3.680,0.000,0.000,0.000,0.000,1,1,,
45720,1 ,1,45,1,2.236,0.207,0.000,0.000,0.000,0.000,1,1,,
45720,2 ,1,45,1,1.222,0.296,0.000,0.000,0.000,0.000,1,1,,
45724,1 ,1,45,1,23.223,7.573,0.000,0.000,0.000,0.000,1,1,,
45726,1 ,1,45,1,13.775,3.675,0.000,0.000,0.000,0.000,1,1,,
45728,1 ,1,45,1,3.832,0.761,0.000,0.000,0.000,0.000,1,1,,
45728,2 ,1,45,1,1.011,0.423,0.000,0.000,0.000,0.000,1,1,,
45729,1 ,1,45,1,8.341,2.686,0.000,0.000,0.000,0.000,1,1,,
45731,1 ,1,45,1,16.013,6.741,0.000,0.000,0.000,0.000,1,1,,
45731,2 ,1,45,1,0.166,0.035,0.000,0.000,0.000,0.000,1,1,,
45734,1 ,1,45,1,13.621,1.367,0.000,0.000,0.000,0.000,1,1,,
45734,2 ,1,45,1,0.520,0.089,0.000,0.000,0.000,0.000,1,1,,
45736,1 ,1,45,1,5.996,1.132,0.000,0.000,0.000,0.000,1,1,,
45738,1 ,1,45,1,28.488,24.695,0.000,0.000,0.000,0.000,1,1,,
45738,2 ,1,45,1,0.052,0.014,0.000,0.000,0.000,0.000,1,1,,
45741,1 ,1,45,1,6.781,0.811,0.000,0.000,0.000,0.000,1,1,,
45742,1 ,1,45,1,1.877,0.418,0.000,0.000,0.000,0.000,1,1,,
45743,1 ,1,45,1,31.145,2.702,0.000,0.000,0.000,0.000,1,1,,
45744,1 ,1,45,1,28.561,7.012,0.000,0.000,0.000,0.000,1,1,,
45747,1 ,1,45,1,63.892,0.800,0.000,0.000,0.000,0.000,1,1,,
45749,1 ,1,45,1,5.946,1.439,0.000,0.000,0.000,0.000,1,1,,
45753,1 ,1,45,1,13.005,4.647,0.000,0.000,0.000,0.000,1,1,,
45754,1 ,1,45,1,2.881,0.483,0.000,0.000,0.000,0.000,1,1,,
45754,2 ,1,45,1,1.755,0.552,0.000,0.000,0.000,0.000,1,1,,
45757,1 ,1,45,1,17.488,0.858,0.000,0.000,0.000,0.000,1,1,,
45761,1 ,1,45,1,15.558,2.003,0.000,0.000,0.000,0.000,1,1,,
45762,1 ,1,45,1,4.477,0.800,0.000,0.000,0.000,0.000,1,1,,
45764,1 ,1,45,1,2.241,0.566,0.000,0.000,0.000,0.000,1,1,,
45766,1 ,1,45,1,5.949,1.542,0.000,0.000,0.000,0.000,1,1,,
45766,2 ,1,45,1,2.036,0.521,0.000,0.000,0.000,0.000,1,1,,
45769,1 ,1,45,1,5.507,0.850,0.000,0.000,0.000,0.000,1,1,,
45771,1 ,1,45,1,4.462,0.196,0.000,0.000,0.000,0.000,1,1,,
45772,1 ,1,45,1,10.787,2.069,0.000,0.000,0.000,0.000,1,1,,
45773,1 ,1,45,1,7.298,3.230,0.000,0.000,0.000,0.000,1,1,,
45773,2 ,1,45,1,0.710,0.128,0.000,0.000,0.000,0.000,1,1,,
45776,1 ,1,45,1,5.385,0.393,0.000,0.000,0.000,0.000,1,1,,
45778,1 ,1,45,1,2.790,0.545,0.000,0.000,0.000,0.000,1,1,,
45778,2 ,1,45,1,2.421,0.471,0.000,0.000,0.000,0.000,1,1,,
45782,1 ,1,45,1,19.825,6.115,0.000,0.000,0.000,0.000,1,1,,
45784,1 ,1,45,1,11.177,1.930,0.000,0.000,0.000,0.000,1,1,,
45786,1 ,1,45,1,4.488,0.921,0.000,0.000,0.000,0.000,1,1,,
