BusNum,Name,BaseKV,Type,Area,Zone,Owner,Vm,Va,Vmax,Vmin,Other1,Other2
31359,GOOSE CRE~10,138.0000,1,31,1,1,1.01558900,-28.233637,1.10000,0.90000,1.10000,0.90000
31360,GOOSE CRE~11,69.0000,1,31,1,1,1.04205680,-32.034786,1.10000,0.90000,1.10000,0.90000
31361,GOOSE CRE~12,13.8000,1,31,1,1,0.99475068,-33.670039,1.10000,0.90000,1.10000,0.90000
31363,GOOSE CRE~14,13.8000,2,31,1,1,1.00536966,-17.276400,1.10000,0.90000,1.10000,0.90000
31364,GOOSE CRE~15,18.0000,2,31,1,1,1.00428247,-21.743622,1.10000,0.90000,1.10000,0.90000
31365,GOOSE CRE~16,345.0000,1,31,1,1,1.04730332,-22.664854,1.10000,0.90000,1.10000,0.90000
31366,COPE 1      ,345.0000,1,31,1,1,1.03999996,-20.866365,1.10000,0.90000,1.10000,0.90000
31367,COPE 2      ,138.0000,1,31,1,1,1.02056932,-21.963366,1.10000,0.90000,1.10000,0.90000
31368,COPE 3      ,69.0000,1,31,1,1,1.04351342,-24.448681,1.10000,0.90000,1.10000,0.90000
31369,COPE 4      ,13.8000,1,31,1,1,1.01993024,-22.000531,1.10000,0.90000,1.10000,0.90000
31371,COPE 6      ,13.8000,2,31,1,1,1.04689598,-20.151676,1.10000,0.90000,1.10000,0.90000
31372,COPE 7      ,138.0000,1,31,1,1,1.01984680,-21.969420,1.10000,0.90000,1.10000,0.90000
31373,MYRTLE BE~16,345.0000,1,31,1,1,1.02423251,-28.490275,1.10000,0.90000,1.10000,0.90000
31374,MYRTLE BE~18,138.0000,1,31,1,1,1.04604137,-30.606675,1.10000,0.90000,1.10000,0.90000
31375,MYRTLE BE~19,18.0000,2,31,1,1,0.98526669,-27.908570,1.10000,0.90000,1.10000,0.90000
31376,MYRTLE BE~20,13.8000,2,31,1,1,0.99266171,-28.727724,1.10000,0.90000,1.10000,0.90000
31377,MYRTLE BE~21,22.0000,2,31,1,1,0.97800809,-27.449396,1.10000,0.90000,1.10000,0.90000
31378,MYRTLE BE~22,345.0000,1,31,1,1,1.02753627,-28.218969,1.10000,0.90000,1.10000,0.90000
31379,MYRTLE BE~23,345.0000,1,31,1,1,1.02423251,-28.490275,1.10000,0.90000,1.10000,0.90000
31380,MYRTLE BE~17,345.0000,1,31,1,1,1.02423251,-28.490275,1.10000,0.90000,1.10000,0.90000
31381,CONWAY 8 1  ,69.0000,1,31,1,1,1.04053116,-35.190726,1.10000,0.90000,1.10000,0.90000
31382,CONWAY 8 2  ,13.8000,2,31,1,1,1.03332984,-34.654249,1.10000,0.90000,1.10000,0.90000
31383,CONWAY 8 3  ,13.8000,2,31,1,1,1.03343081,-34.704635,1.10000,0.90000,1.10000,0.90000
31384,CONWAY 8 4  ,69.0000,1,31,1,1,1.04052663,-35.192420,1.10000,0.90000,1.10000,0.90000
31385,CONWAY 8 6  ,69.0000,1,31,1,1,1.04053116,-35.190726,1.10000,0.90000,1.10000,0.90000
31386,ORANGEBUR~12,69.0000,1,31,1,1,1.03600001,-25.714822,1.10000,0.90000,1.10000,0.90000
31387,ORANGEBUR~13,13.8000,2,31,1,1,1.01125479,-24.852360,1.10000,0.90000,1.10000,0.90000
31388,ORANGEBUR~14,13.8000,2,31,1,1,1.01753831,-25.004180,1.10000,0.90000,1.10000,0.90000
31389,ORANGEBUR~15,69.0000,1,31,1,1,1.03598118,-25.720023,1.10000,0.90000,1.10000,0.90000
31390,SAINT STEP~3,345.0000,1,31,1,1,1.03720176,-21.261447,1.10000,0.90000,1.10000,0.90000
31391,SAINT STEP~4,138.0000,1,31,1,1,1.04435015,-22.926317,1.10000,0.90000,1.10000,0.90000
31392,SAINT STEP~5,20.0000,2,31,1,1,1.06746173,-19.837086,1.10000,0.90000,1.10000,0.90000
31393,SAINT STEP~6,13.8000,2,31,1,1,0.98751384,-20.666375,1.10000,0.90000,1.10000,0.90000
31394,SAINT STEP~7,345.0000,1,31,1,1,1.03725338,-21.242377,1.10000,0.90000,1.10000,0.90000
31395,SAINT STEP~8,345.0000,1,31,1,1,1.03720176,-21.261447,1.10000,0.90000,1.10000,0.90000
31396,GEORGETOW~27,345.0000,1,31,1,1,1.04299998,-25.443121,1.10000,0.90000,1.10000,0.90000
31397,GEORGETOW~29,138.0000,1,31,1,1,1.04118919,-26.271833,1.10000,0.90000,1.10000,0.90000
31398,GEORGETOW~30,24.0000,2,31,1,1,1.04089081,-23.269903,1.10000,0.90000,1.10000,0.90000
31399,GEORGETOW~31,18.0000,2,31,1,1,1.04299998,-25.443121,1.10000,0.90000,1.10000,0.90000
31400,GEORGETOW~32,13.8000,2,31,1,1,1.04311633,-24.820802,1.10000,0.90000,1.10000,0.90000
31401,GEORGETOW~33,13.8000,2,31,1,1,1.04144979,-25.023079,1.10000,0.90000,1.10000,0.90000
31402,GEORGETOW~34,345.0000,1,31,1,1,1.04162824,-25.589037,1.10000,0.90000,1.10000,0.90000
31403,GEORGETOW~35,345.0000,1,31,1,1,1.04299998,-25.443121,1.10000,0.90000,1.10000,0.90000
31404,GEORGETOW~28,345.0000,1,31,1,1,1.04299998,-25.443121,1.10000,0.90000,1.10000,0.90000
31405,WALTERBORO~5,69.0000,2,31,1,1,1.03026545,-27.488060,1.10000,0.90000,1.10000,0.90000
31406,ORANGEBUR~16,69.0000,2,31,1,1,1.03335714,-26.111467,1.10000,0.90000,1.10000,0.90000
31407,ALLENDALE ~5,138.0000,1,31,1,1,1.01609933,-22.995545,1.10000,0.90000,1.10000,0.90000
31408,ALLENDALE ~6,69.0000,2,31,1,1,1.05232358,-24.385510,1.10000,0.90000,1.10000,0.90000
31409,ALLENDALE ~7,138.0000,1,31,1,1,1.01618123,-22.987078,1.10000,0.90000,1.10000,0.90000
31410,NORTH CHA~13,345.0000,1,31,1,1,1.01089597,-26.409432,1.10000,0.90000,1.10000,0.90000
31411,NORTH CHA~14,138.0000,1,31,1,1,1.00693727,-28.868443,1.10000,0.90000,1.10000,0.90000
31412,NORTH CHA~15,69.0000,1,31,1,1,1.02081656,-32.438187,1.10000,0.90000,1.10000,0.90000
31413,NORTH CHA~16,13.8000,2,31,1,1,1.01727462,-25.018520,1.10000,0.90000,1.10000,0.90000
31414,NORTH CHA~17,13.8000,2,31,1,1,1.01565337,-24.476377,1.10000,0.90000,1.10000,0.90000
31415,NORTH CHA~18,13.8000,2,31,1,1,1.01517606,-25.253595,1.10000,0.90000,1.10000,0.90000
31416,NORTH CHA~19,345.0000,1,31,1,1,1.01094067,-26.240263,1.10000,0.90000,1.10000,0.90000
31417,NORTH CHA~20,345.0000,1,31,1,1,1.01089597,-26.409432,1.10000,0.90000,1.10000,0.90000
31418,GEORGETOWN~2,69.0000,1,31,1,1,1.04649878,-33.875747,1.10000,0.90000,1.10000,0.90000
31419,GEORGETOWN~3,18.0000,2,31,1,1,1.04614103,-33.474399,1.10000,0.90000,1.10000,0.90000
31420,GEORGETOWN~4,69.0000,1,31,1,1,1.04649758,-33.876393,1.10000,0.90000,1.10000,0.90000
33001,BELMONT 4 1 ,69.0000,1,33,1,1,1.03182518,-18.080942,1.10000,0.90000,1.10000,0.90000
33002,BELMONT 4 2 ,18.0000,1,33,1,1,1.03279841,-17.950084,1.10000,0.90000,1.10000,0.90000
33003,BELMONT 4 3 ,18.0000,1,33,1,1,1.00278831,-22.350059,1.10000,0.90000,1.10000,0.90000
33005,BESSEMER C~1,138.0000,1,33,1,1,1.03740871,-12.424698,1.10000,0.90000,1.10000,0.90000
33006,BESSEMER C~2,69.0000,1,33,1,1,1.03643823,-16.820780,1.10000,0.90000,1.10000,0.90000
33007,BESSEMER C~3,138.0000,1,33,1,1,1.03730118,-12.443445,1.10000,0.90000,1.10000,0.90000
33008,BOSTIC 1    ,69.0000,1,33,1,1,1.03697419,-19.896882,1.10000,0.90000,1.10000,0.90000
33009,BOSTIC 2    ,69.0000,1,33,1,1,1.03687406,-19.907485,1.10000,0.90000,1.10000,0.90000
33010,CHERRYVILL~1,138.0000,1,33,1,1,1.03172469,-15.185302,1.10000,0.90000,1.10000,0.90000
33011,CHERRYVILL~2,69.0000,1,33,1,1,1.03758717,-17.705761,1.10000,0.90000,1.10000,0.90000
33012,CHERRYVILL~3,138.0000,1,33,1,1,1.03156626,-15.204990,1.10000,0.90000,1.10000,0.90000
33013,DALLAS 2 1  ,69.0000,1,33,1,1,1.04948187,-17.133548,1.10000,0.90000,1.10000,0.90000
33014,DALLAS 2 2  ,69.0000,1,33,1,1,1.04970884,-17.110771,1.10000,0.90000,1.10000,0.90000
33015,DALLAS 2 4  ,69.0000,1,33,1,1,1.04925466,-17.158166,1.10000,0.90000,1.10000,0.90000
33016,DENVER 2 1  ,138.0000,1,33,1,1,1.04134250,-15.793281,1.10000,0.90000,1.10000,0.90000
33017,DENVER 2 2  ,69.0000,1,33,1,1,1.04959249,-18.039658,1.10000,0.90000,1.10000,0.90000
33018,DENVER 2 3  ,138.0000,1,33,1,1,1.04112399,-15.821583,1.10000,0.90000,1.10000,0.90000
33019,ELLENBORO ~1,69.0000,1,33,1,1,1.04665279,-20.381191,1.10000,0.90000,1.10000,0.90000
33020,FOREST CIT~3,138.0000,1,33,1,1,1.02743268,-14.959477,1.10000,0.90000,1.10000,0.90000
33021,FOREST CIT~4,69.0000,1,33,1,1,1.03095615,-19.477615,1.10000,0.90000,1.10000,0.90000
33022,FOREST CIT~5,13.8000,1,33,1,1,1.03527558,-21.794505,1.10000,0.90000,1.10000,0.90000
33024,GASTONIA 1 1,69.0000,1,33,1,1,1.03147280,-18.006858,1.10000,0.90000,1.10000,0.90000
33025,GASTONIA 1 2,69.0000,1,33,1,1,1.03170204,-17.981136,1.10000,0.90000,1.10000,0.90000
33026,GASTONIA 2 1,69.0000,1,33,1,1,1.02865493,-18.029317,1.10000,0.90000,1.10000,0.90000
33027,GASTONIA 2 2,69.0000,1,33,1,1,1.02833784,-18.052757,1.10000,0.90000,1.10000,0.90000
33028,GASTONIA 3 1,138.0000,1,33,1,1,1.02489340,-14.328579,1.10000,0.90000,1.10000,0.90000
33029,GASTONIA 3 2,69.0000,1,33,1,1,1.03286242,-17.961507,1.10000,0.90000,1.10000,0.90000
33030,GASTONIA 3 3,138.0000,1,33,1,1,1.02575815,-14.307289,1.10000,0.90000,1.10000,0.90000
33031,GASTONIA 4 1,138.0000,1,33,1,1,1.03001738,-15.446601,1.10000,0.90000,1.10000,0.90000
33032,GASTONIA 4 2,69.0000,1,33,1,1,1.02605283,-17.936504,1.10000,0.90000,1.10000,0.90000
33033,GASTONIA 4 3,13.8000,1,33,1,1,1.02588284,-18.081285,1.10000,0.90000,1.10000,0.90000
33035,GASTONIA 4 5,138.0000,1,33,1,1,1.02979589,-15.473519,1.10000,0.90000,1.10000,0.90000
33036,GASTONIA 4 7,138.0000,1,33,1,1,1.03051734,-15.382482,1.10000,0.90000,1.10000,0.90000
33037,GASTONIA 4 9,138.0000,1,33,1,1,1.02995610,-15.452086,1.10000,0.90000,1.10000,0.90000
33038,GASTONIA 5 1,69.0000,1,33,1,1,1.02370203,-18.478211,1.10000,0.90000,1.10000,0.90000
33039,GASTONIA 5 2,69.0000,1,33,1,1,1.02349901,-18.507881,1.10000,0.90000,1.10000,0.90000
33040,GASTONIA 6 1,69.0000,1,33,1,1,1.02511680,-17.987913,1.10000,0.90000,1.10000,0.90000
33041,GROVER 1    ,69.0000,1,33,1,1,1.03971577,-15.656417,1.10000,0.90000,1.10000,0.90000
33042,GROVER 2    ,69.0000,1,33,1,1,1.03978753,-15.648722,1.10000,0.90000,1.10000,0.90000
33043,GROVER 4    ,69.0000,1,33,1,1,1.03971577,-15.656417,1.10000,0.90000,1.10000,0.90000
33044,IRON STATI~1,69.0000,1,33,1,1,1.03491509,-17.218178,1.10000,0.90000,1.10000,0.90000
33045,IRON STATI~2,69.0000,1,33,1,1,1.03472424,-17.228478,1.10000,0.90000,1.10000,0.90000
33046,KINGS MOUN~1,138.0000,1,33,1,1,1.03676713,-12.719121,1.10000,0.90000,1.10000,0.90000
33047,KINGS MOUN~3,69.0000,1,33,1,1,1.04224467,-15.985938,1.10000,0.90000,1.10000,0.90000
33048,KINGS MOUN~4,13.8000,1,33,1,1,1.04224467,-15.985938,1.10000,0.90000,1.10000,0.90000
33049,KINGS MOUN~5,13.8000,1,33,1,1,1.04224467,-15.985938,1.10000,0.90000,1.10000,0.90000
33051,KINGS MOUN~7,138.0000,1,33,1,1,1.03653777,-12.737403,1.10000,0.90000,1.10000,0.90000
33052,KINGS MOUN~8,138.0000,1,33,1,1,1.03727806,-12.617700,1.10000,0.90000,1.10000,0.90000
33053,KINGS MOUN~2,138.0000,1,33,1,1,1.03676713,-12.719121,1.10000,0.90000,1.10000,0.90000
33054,KINGS MOUN~9,69.0000,1,33,1,1,1.03541350,-16.553628,1.10000,0.90000,1.10000,0.90000
33055,KINGS MOU~10,69.0000,1,33,1,1,1.03520775,-16.571675,1.10000,0.90000,1.10000,0.90000
33056,LAWNDALE 1  ,69.0000,1,33,1,1,1.02320135,-18.508523,1.10000,0.90000,1.10000,0.90000
33057,LINCOLNTON~1,138.0000,1,33,1,1,1.03660095,-15.683755,1.10000,0.90000,1.10000,0.90000
33058,LINCOLNTON~2,69.0000,1,33,1,1,1.04654288,-17.065212,1.10000,0.90000,1.10000,0.90000
33059,LINCOLNTON~3,138.0000,1,33,1,1,1.03624952,-15.708646,1.10000,0.90000,1.10000,0.90000
33060,LINCOLNTON~4,138.0000,1,33,1,1,1.03699720,-15.650702,1.10000,0.90000,1.10000,0.90000
33061,LINCOLNTON~5,138.0000,1,33,1,1,1.03660095,-15.683755,1.10000,0.90000,1.10000,0.90000
33062,LINCOLNTON~6,345.0000,1,33,1,1,1.02786672,-12.282090,1.10000,0.90000,1.10000,0.90000
33063,LINCOLNTON~7,138.0000,1,33,1,1,1.04324877,-14.159519,1.10000,0.90000,1.10000,0.90000
33064,LINCOLNTON~8,69.0000,1,33,1,1,1.04732621,-16.273865,1.10000,0.90000,1.10000,0.90000
33065,LINCOLNTON~9,345.0000,1,33,1,1,1.02766037,-12.311949,1.10000,0.90000,1.10000,0.90000
33066,LINCOLNTO~10,138.0000,1,33,1,1,1.04320741,-14.163650,1.10000,0.90000,1.10000,0.90000
33067,LINCOLNTO~11,138.0000,1,33,1,1,1.04160726,-14.431754,1.10000,0.90000,1.10000,0.90000
33068,MOORESBORO 1,69.0000,1,33,1,1,1.03110111,-13.532314,1.10000,0.90000,1.10000,0.90000
33069,RUTHERFORD~1,138.0000,1,33,1,1,1.00911391,-10.673222,1.10000,0.90000,1.10000,0.90000
33070,RUTHERFORD~2,69.0000,1,33,1,1,1.03495133,-12.748201,1.10000,0.90000,1.10000,0.90000
33071,RUTHERFORD~3,138.0000,1,33,1,1,1.00938952,-10.647619,1.10000,0.90000,1.10000,0.90000
33072,RUTHERFORD~4,138.0000,1,33,1,1,1.00911391,-10.673222,1.10000,0.90000,1.10000,0.90000
33073,SHELBY 1 1  ,138.0000,1,33,1,1,1.02957916,-14.240435,1.10000,0.90000,1.10000,0.90000
33074,SHELBY 1 2  ,69.0000,1,33,1,1,1.04115951,-16.342966,1.10000,0.90000,1.10000,0.90000
33075,SHELBY 1 3  ,138.0000,1,33,1,1,1.02943635,-14.262144,1.10000,0.90000,1.10000,0.90000
33076,SHELBY 2 1  ,69.0000,1,33,1,1,1.02783954,-18.004030,1.10000,0.90000,1.10000,0.90000
33077,SHELBY 2 2  ,69.0000,1,33,1,1,1.02804410,-17.984692,1.10000,0.90000,1.10000,0.90000
33078,SHELBY 2 4  ,69.0000,1,33,1,1,1.02762878,-18.025166,1.10000,0.90000,1.10000,0.90000
33079,SHELBY 2 6  ,69.0000,1,33,1,1,1.02783954,-18.004030,1.10000,0.90000,1.10000,0.90000
33080,SHELBY 3 1  ,138.0000,1,33,1,1,1.02662516,-14.821249,1.10000,0.90000,1.10000,0.90000
33081,SHELBY 3 2  ,69.0000,1,33,1,1,1.04074395,-16.573287,1.10000,0.90000,1.10000,0.90000
33082,SHELBY 3 3  ,138.0000,1,33,1,1,1.02626085,-14.855982,1.10000,0.90000,1.10000,0.90000
33083,SHELBY 3 5  ,138.0000,1,33,1,1,1.02714586,-14.773487,1.10000,0.90000,1.10000,0.90000
33084,SPINDALE 1  ,69.0000,1,33,1,1,1.02522576,-18.444514,1.10000,0.90000,1.10000,0.90000
33085,VALE 1      ,69.0000,1,33,1,1,1.02629304,-18.671353,1.10000,0.90000,1.10000,0.90000
33086,VALE 2      ,69.0000,1,33,1,1,1.02611661,-18.686616,1.10000,0.90000,1.10000,0.90000
33087,CHARLOTTE~20,69.0000,1,33,1,1,1.01472867,-18.815199,1.10000,0.90000,1.10000,0.90000
33088,CHARLOTTE~21,138.0000,1,33,1,1,1.04565001,-15.152776,1.10000,0.90000,1.10000,0.90000
33089,CHARLOTTE~22,138.0000,1,33,1,1,1.04545307,-15.177855,1.10000,0.90000,1.10000,0.90000
33090,CHARLOTTE~23,138.0000,1,33,1,1,1.04583466,-15.123617,1.10000,0.90000,1.10000,0.90000
33091,CHARLOTTE~78,138.0000,1,33,1,1,1.03888512,-15.155534,1.10000,0.90000,1.10000,0.90000
33092,CHARLOTTE~79,69.0000,1,33,1,1,1.04479277,-18.384089,1.10000,0.90000,1.10000,0.90000
33093,CHARLOTTE~80,138.0000,1,33,1,1,1.03870583,-15.176178,1.10000,0.90000,1.10000,0.90000
33094,CHARLOTTE~89,138.0000,1,33,1,1,1.03618383,-15.565496,1.10000,0.90000,1.10000,0.90000
33095,CHARLOTTE~90,69.0000,1,33,1,1,1.04242599,-19.732413,1.10000,0.90000,1.10000,0.90000
33096,CHARLOTTE~91,138.0000,1,33,1,1,1.03648162,-15.540977,1.10000,0.90000,1.10000,0.90000
33097,HICKORY 1 1 ,138.0000,1,33,1,1,1.02175856,-20.920501,1.10000,0.90000,1.10000,0.90000
33098,HICKORY 1 2 ,138.0000,1,33,1,1,1.02200532,-20.880010,1.10000,0.90000,1.10000,0.90000
33099,HICKORY 1 4 ,138.0000,1,33,1,1,1.02175856,-20.920501,1.10000,0.90000,1.10000,0.90000
33100,HICKORY 2 1 ,345.0000,1,33,1,1,1.03010857,-17.402508,1.10000,0.90000,1.10000,0.90000
33101,HICKORY 2 2 ,138.0000,1,33,1,1,1.03667390,-19.952258,1.10000,0.90000,1.10000,0.90000
33102,HICKORY 2 3 ,69.0000,1,33,1,1,1.04906714,-19.356310,1.10000,0.90000,1.10000,0.90000
33103,HICKORY 2 4 ,138.0000,1,33,1,1,1.03559017,-20.045982,1.10000,0.90000,1.10000,0.90000
33104,HICKORY 2 6 ,345.0000,1,33,1,1,1.03116083,-17.317694,1.10000,0.90000,1.10000,0.90000
33105,HICKORY 3 1 ,138.0000,1,33,1,1,1.01464784,-20.158571,1.10000,0.90000,1.10000,0.90000
33106,HICKORY 3 2 ,69.0000,1,33,1,1,1.04255843,-20.141272,1.10000,0.90000,1.10000,0.90000
33107,HICKORY 3 3 ,138.0000,1,33,1,1,1.01449955,-20.182278,1.10000,0.90000,1.10000,0.90000
33108,HICKORY 4 1 ,138.0000,1,33,1,1,1.02617729,-18.461395,1.10000,0.90000,1.10000,0.90000
33109,HICKORY 4 2 ,69.0000,1,33,1,1,1.04596448,-18.861431,1.10000,0.90000,1.10000,0.90000
33110,HICKORY 4 3 ,138.0000,1,33,1,1,1.02594721,-18.484116,1.10000,0.90000,1.10000,0.90000
33111,HICKORY 4 5 ,138.0000,1,33,1,1,1.02639580,-18.434228,1.10000,0.90000,1.10000,0.90000
33112,BANNER ELK 1,69.0000,1,33,1,1,1.01824844,-21.603830,1.10000,0.90000,1.10000,0.90000
33113,BANNER ELK 2,69.0000,1,33,1,1,1.01811898,-21.614994,1.10000,0.90000,1.10000,0.90000
33114,BLOWING RO~1,69.0000,1,33,1,1,1.01857543,-23.957356,1.10000,0.90000,1.10000,0.90000
33115,BOOMER 1    ,69.0000,1,33,1,1,1.02847826,-23.650338,1.10000,0.90000,1.10000,0.90000
33116,BOONE 1 1   ,138.0000,1,33,1,1,1.02306211,-23.405182,1.10000,0.90000,1.10000,0.90000
33117,BOONE 1 2   ,69.0000,1,33,1,1,1.01665401,-25.582096,1.10000,0.90000,1.10000,0.90000
33118,BOONE 1 3   ,13.8000,1,33,1,1,1.01238191,-27.447843,1.10000,0.90000,1.10000,0.90000
33120,BOONE 2 1   ,138.0000,1,33,1,1,1.01682556,-23.013411,1.10000,0.90000,1.10000,0.90000
33121,BOONE 2 2   ,69.0000,1,33,1,1,1.02265012,-24.833000,1.10000,0.90000,1.10000,0.90000
33122,BOONE 2 3   ,138.0000,1,33,1,1,1.01740181,-23.010363,1.10000,0.90000,1.10000,0.90000
33123,BOONE 2 5   ,138.0000,1,33,1,1,1.01682556,-23.013411,1.10000,0.90000,1.10000,0.90000
33124,CATAWBA 1 1 ,69.0000,1,33,1,1,1.04228628,-19.114735,1.10000,0.90000,1.10000,0.90000
33125,CATAWBA 1 2 ,69.0000,1,33,1,1,1.04239345,-19.107241,1.10000,0.90000,1.10000,0.90000
33126,CATAWBA 1 4 ,69.0000,1,33,1,1,1.04228628,-19.114735,1.10000,0.90000,1.10000,0.90000
33127,CLAREMONT ~5,69.0000,1,33,1,1,1.03946376,-18.900079,1.10000,0.90000,1.10000,0.90000
33128,CONNELLYS ~1,138.0000,1,33,1,1,1.01421821,-19.325004,1.10000,0.90000,1.10000,0.90000
33129,CONOVER 1 1 ,138.0000,1,33,1,1,1.02902591,-19.879691,1.10000,0.90000,1.10000,0.90000
33130,CONOVER 1 2 ,138.0000,1,33,1,1,1.02870572,-19.916075,1.10000,0.90000,1.10000,0.90000
33131,ELK PARK 1  ,69.0000,1,33,1,1,1.02119315,-22.194727,1.10000,0.90000,1.10000,0.90000
33132,FLEETWOOD ~2,69.0000,1,33,1,1,1.01213396,-26.802984,1.10000,0.90000,1.10000,0.90000
33133,GRANITE FA~1,138.0000,1,33,1,1,1.01855409,-21.275437,1.10000,0.90000,1.10000,0.90000
33134,GRANITE FA~2,138.0000,1,33,1,1,1.01824152,-21.306691,1.10000,0.90000,1.10000,0.90000
33135,HAYS 1      ,69.0000,1,33,1,1,1.00741160,-32.876962,1.10000,0.90000,1.10000,0.90000
33136,HAYS 2      ,69.0000,1,33,1,1,1.00736880,-32.883174,1.10000,0.90000,1.10000,0.90000
33137,HUDSON 5 1  ,69.0000,1,33,1,1,1.03446996,-22.073419,1.10000,0.90000,1.10000,0.90000
33138,HUDSON 5 2  ,69.0000,1,33,1,1,1.03457034,-22.054237,1.10000,0.90000,1.10000,0.90000
33139,JEFFERSON ~5,69.0000,1,33,1,1,1.01623142,-31.188426,1.10000,0.90000,1.10000,0.90000
33140,JEFFERSON ~6,69.0000,1,33,1,1,1.01632214,-31.180804,1.10000,0.90000,1.10000,0.90000
33141,JEFFERSON ~7,69.0000,1,33,1,1,1.01614392,-31.196134,1.10000,0.90000,1.10000,0.90000
33142,LANSING 3 1 ,138.0000,1,33,1,1,1.04242897,-26.425780,1.10000,0.90000,1.10000,0.90000
33143,LANSING 3 2 ,69.0000,1,33,1,1,1.02547944,-29.208887,1.10000,0.90000,1.10000,0.90000
33144,LANSING 3 3 ,138.0000,1,33,1,1,1.04232585,-26.437142,1.10000,0.90000,1.10000,0.90000
33145,LANSING 3 5 ,138.0000,1,33,1,1,1.04277110,-26.391511,1.10000,0.90000,1.10000,0.90000
33146,LANSING 3 7 ,138.0000,1,33,1,1,1.04242897,-26.425780,1.10000,0.90000,1.10000,0.90000
33147,LENOIR 1 1  ,138.0000,1,33,1,1,1.02900386,-22.276478,1.10000,0.90000,1.10000,0.90000
33148,LENOIR 1 2  ,69.0000,1,33,1,1,1.02761078,-23.456599,1.10000,0.90000,1.10000,0.90000
33149,LENOIR 1 3  ,138.0000,1,33,1,1,1.02908266,-22.257080,1.10000,0.90000,1.10000,0.90000
33150,LENOIR 2 1  ,345.0000,1,33,1,1,1.03123367,-18.681927,1.10000,0.90000,1.10000,0.90000
33151,LENOIR 2 2  ,138.0000,1,33,1,1,1.03644085,-21.796800,1.10000,0.90000,1.10000,0.90000
33152,LENOIR 2 3  ,69.0000,1,33,1,1,1.03846836,-23.343678,1.10000,0.90000,1.10000,0.90000
33153,LENOIR 2 4  ,138.0000,1,33,1,1,1.03533208,-21.878418,1.10000,0.90000,1.10000,0.90000
33154,MAIDEN 1 1  ,69.0000,1,33,1,1,1.04944968,-17.541828,1.10000,0.90000,1.10000,0.90000
33155,MILLERS CR~1,69.0000,1,33,1,1,1.03301728,-31.203183,1.10000,0.90000,1.10000,0.90000
33156,MORAVIAN F~1,69.0000,1,33,1,1,1.03108191,-24.131576,1.10000,0.90000,1.10000,0.90000
33157,MORAVIAN F~2,69.0000,1,33,1,1,1.03103006,-24.136712,1.10000,0.90000,1.10000,0.90000
33158,MORGANTON ~1,138.0000,1,33,1,1,1.00740373,-17.320450,1.10000,0.90000,1.10000,0.90000
33159,MORGANTON ~2,69.0000,1,33,1,1,1.03650546,-20.728145,1.10000,0.90000,1.10000,0.90000
33160,MORGANTON ~3,138.0000,1,33,1,1,1.00774169,-17.303605,1.10000,0.90000,1.10000,0.90000
33161,MORGANTON ~4,345.0000,1,33,1,1,1.03158486,-15.175446,1.10000,0.90000,1.10000,0.90000
33162,MORGANTON ~5,138.0000,1,33,1,1,1.02094960,-16.610883,1.10000,0.90000,1.10000,0.90000
33163,MORGANTON ~6,69.0000,1,33,1,1,1.03755498,-18.792944,1.10000,0.90000,1.10000,0.90000
33164,MORGANTON ~7,13.8000,1,33,1,1,1.02801979,-15.643775,1.10000,0.90000,1.10000,0.90000
33166,MORGANTON ~9,345.0000,1,33,1,1,1.03128052,-15.214660,1.10000,0.90000,1.10000,0.90000
33167,MORGANTON~10,345.0000,1,33,1,1,1.03251863,-15.090808,1.10000,0.90000,1.10000,0.90000
33168,NEWLAND 1   ,138.0000,1,33,1,1,1.01261735,-16.891481,1.10000,0.90000,1.10000,0.90000
33169,NEWLAND 2   ,69.0000,1,33,1,1,1.01997650,-19.459636,1.10000,0.90000,1.10000,0.90000
33170,NEWLAND 3   ,138.0000,1,33,1,1,1.01251340,-16.905560,1.10000,0.90000,1.10000,0.90000
33171,NEWTON 5 1  ,138.0000,1,33,1,1,1.03277779,-17.256956,1.10000,0.90000,1.10000,0.90000
33172,NEWTON 5 2  ,69.0000,1,33,1,1,1.04188001,-18.041489,1.10000,0.90000,1.10000,0.90000
33173,NEWTON 5 3  ,138.0000,1,33,1,1,1.03286457,-17.252076,1.10000,0.90000,1.10000,0.90000
33174,NEWTON 6 1  ,138.0000,1,33,1,1,1.03059423,-17.976756,1.10000,0.90000,1.10000,0.90000
33175,NORTH WILK~1,345.0000,1,33,1,1,1.03905439,-23.924216,1.10000,0.90000,1.10000,0.90000
33176,NORTH WILK~2,138.0000,1,33,1,1,1.04853010,-25.648964,1.10000,0.90000,1.10000,0.90000
33177,NORTH WILK~3,345.0000,1,33,1,1,1.03867519,-23.954404,1.10000,0.90000,1.10000,0.90000
33178,NORTH WILK~4,345.0000,1,33,1,1,1.03985989,-23.828756,1.10000,0.90000,1.10000,0.90000
33179,PURLEAR 1   ,69.0000,1,33,1,1,1.02105427,-28.651131,1.10000,0.90000,1.10000,0.90000
33180,SPARTA 2 1  ,69.0000,1,33,1,1,1.03586078,-32.296529,1.10000,0.90000,1.10000,0.90000
33181,SPARTA 2 2  ,69.0000,1,33,1,1,1.03577125,-32.306238,1.10000,0.90000,1.10000,0.90000
33182,STATESVIL~11,69.0000,1,33,1,1,1.03403187,-22.494098,1.10000,0.90000,1.10000,0.90000
