BusNum,ID,Status,Area,Zone,Pd,Qd,Other1,Other2,Other3,Other4,Other5,Other6,Other7,Other8
150231,1 ,1,5,1,20.300,6.100,0.000,0.000,0.000,0.000,1,1,0,
150232,1 ,1,5,1,20.700,6.300,0.000,0.000,0.000,0.000,1,1,0,
150233,1 ,1,5,1,18.200,2.560,0.000,0.000,0.000,0.000,1,1,0,
150234,1 ,1,5,1,7.000,1.650,0.000,0.000,0.000,0.000,1,1,0,
150235,1 ,1,5,1,13.900,5.000,0.000,0.000,0.000,0.000,1,1,0,
150236,1 ,1,5,1,14.300,2.640,0.000,0.000,0.000,0.000,1,1,0,
150237,1 ,1,5,1,27.100,9.100,0.000,0.000,0.000,0.000,1,1,0,
150238,1 ,1,5,1,14.300,4.800,0.000,0.000,0.000,0.000,1,1,0,
150240,1 ,1,5,1,26.300,5.900,0.000,0.000,0.000,0.000,1,1,0,
150241,1 ,1,5,1,18.800,3.010,0.000,0.000,0.000,0.000,1,1,0,
150242,1 ,1,5,1,18.200,2.030,0.000,0.000,0.000,0.000,1,1,0,
150243,1 ,1,5,1,28.300,9.200,0.000,0.000,0.000,0.000,1,1,0,
150244,1 ,1,5,1,18.100,4.500,0.000,0.000,0.000,0.000,1,1,0,
150245,1 ,1,5,1,8.200,2.640,0.000,0.000,0.000,0.000,1,1,0,
150246,1 ,1,5,1,9.400,1.430,0.000,0.000,0.000,0.000,1,1,0,
150248,1 ,1,5,1,19.800,1.800,0.000,0.000,0.000,0.000,1,1,0,
150248,2 ,1,5,1,21.200,3.090,0.000,0.000,0.000,0.000,1,1,0,
150249,1 ,1,5,1,6.800,1.500,0.000,0.000,0.000,0.000,1,1,0,
150250,1 ,1,5,1,6.300,1.580,0.000,0.000,0.000,0.000,1,1,0,
150251,1 ,1,5,1,7.800,2.790,0.000,0.000,0.000,0.000,1,1,0,
150252,1 ,1,5,1,1.330,0.150,0.000,0.000,0.000,0.000,1,1,0,
150253,1 ,1,5,1,11.000,0.900,0.000,0.000,0.000,0.000,1,1,0,
150255,1 ,1,5,1,11.700,2.640,0.000,0.000,0.000,0.000,1,1,0,
150256,1 ,1,5,1,2.490,0.600,0.000,0.000,0.000,0.000,1,1,0,
150257,1 ,1,5,1,14.800,1.500,0.000,0.000,0.000,0.000,1,1,0,
150259,1 ,1,5,1,34.500,11.800,0.000,0.000,0.000,0.000,1,1,0,
150262,1 ,1,5,1,38.300,11.300,0.000,0.000,0.000,0.000,1,1,0,
150264,1 ,1,5,1,18.700,6.300,0.000,0.000,0.000,0.000,1,1,0,
150267,1 ,1,5,1,23.600,3.690,0.000,0.000,0.000,0.000,1,1,0,
150268,1 ,1,5,1,33.300,4.070,0.000,0.000,0.000,0.000,1,1,0,
150269,1 ,1,5,1,8.700,2.940,0.000,0.000,0.000,0.000,1,1,0,
150271,1 ,1,5,1,41.800,8.400,0.000,0.000,0.000,0.000,1,1,0,
150273,1 ,1,5,1,44.100,6.500,0.000,0.000,0.000,0.000,1,1,0,
150274,1 ,1,5,1,15.500,3.090,0.000,0.000,0.000,0.000,1,1,0,
150275,1 ,1,5,1,14.300,0.750,0.000,0.000,0.000,0.000,1,1,0,
150276,1 ,1,5,1,19.400,2.110,0.000,0.000,0.000,0.000,1,1,0,
150278,1 ,1,5,1,22.700,5.700,0.000,0.000,0.000,0.000,1,1,0,
150279,1 ,1,5,1,18.000,6.300,0.000,0.000,0.000,0.000,1,1,0,
150280,1 ,1,5,1,10.300,2.410,0.000,0.000,0.000,0.000,1,1,0,
150281,1 ,1,5,1,12.600,2.560,0.000,0.000,0.000,0.000,1,1,0,
150282,1 ,1,5,1,12.100,3.540,0.000,0.000,0.000,0.000,1,1,0,
150284,1 ,1,5,1,37.400,8.200,0.000,0.000,0.000,0.000,1,1,0,
150284,2 ,1,5,1,6.900,4.250,0.000,0.000,0.000,0.000,1,1,0,
150285,1 ,1,5,1,24.500,6.900,0.000,0.000,0.000,0.000,1,1,0,
150285,2 ,1,5,1,5.700,1.730,0.000,0.000,0.000,0.000,1,1,0,
150287,1 ,1,5,1,40.100,2.110,0.000,0.000,0.000,0.000,1,1,0,
150288,1 ,1,5,1,10.900,2.340,0.000,0.000,0.000,0.000,1,1,0,
150290,1 ,1,5,1,37.000,3.160,0.000,0.000,0.000,0.000,1,1,0,
150294,1 ,1,5,1,36.400,8.700,0.000,0.000,0.000,0.000,1,1,0,
150298,1 ,1,5,1,47.200,11.100,0.000,0.000,0.000,0.000,1,1,0,
150298,2 ,1,5,1,10.800,8.800,0.000,0.000,0.000,0.000,1,1,0,
150300,1 ,1,5,1,54.900,18.300,0.000,0.000,0.000,0.000,1,1,0,
150300,2 ,1,5,1,15.300,4.420,0.000,0.000,0.000,0.000,1,1,0,
150301,1 ,1,5,1,29.900,9.100,0.000,0.000,0.000,0.000,1,1,0,
150302,1 ,1,5,1,23.400,6.400,0.000,0.000,0.000,0.000,1,1,0,
150303,1 ,1,5,1,21.400,0.750,0.000,0.000,0.000,0.000,1,1,0,
150304,1 ,1,5,1,29.100,3.760,0.000,0.000,0.000,0.000,1,1,0,
150305,1 ,1,5,1,25.800,7.300,0.000,0.000,0.000,0.000,1,1,0,
150306,1 ,1,5,1,30.900,5.500,0.000,0.000,0.000,0.000,1,1,0,
150308,1 ,1,5,1,37.500,3.690,0.000,0.000,0.000,0.000,1,1,0,
150312,1 ,1,5,1,35.900,7.600,0.000,0.000,0.000,0.000,1,1,0,
150312,2 ,1,5,1,5.700,1.130,0.000,0.000,0.000,0.000,1,1,0,
150313,1 ,1,5,1,19.000,2.340,0.000,0.000,0.000,0.000,1,1,0,
150314,1 ,1,5,1,19.900,6.500,0.000,0.000,0.000,0.000,1,1,0,
150315,1 ,1,5,1,6.000,2.030,0.000,0.000,0.000,0.000,1,1,0,
150317,1 ,1,5,1,41.200,7.900,0.000,0.000,0.000,0.000,1,1,0,
150318,1 ,1,5,1,22.400,7.300,0.000,0.000,0.000,0.000,1,1,0,
150319,1 ,1,5,1,30.900,7.800,0.000,0.000,0.000,0.000,1,1,0,
150320,1 ,1,5,1,16.800,4.800,0.000,0.000,0.000,0.000,1,1,0,
150321,1 ,1,5,1,7.800,1.430,0.000,0.000,0.000,0.000,1,1,0,
150322,1 ,1,5,1,3.160,0.530,0.000,0.000,0.000,0.000,1,1,0,
150323,1 ,1,5,1,9.200,2.710,0.000,0.000,0.000,0.000,1,1,0,
150325,1 ,1,5,1,22.100,3.610,0.000,0.000,0.000,0.000,1,1,0,
150326,1 ,1,5,1,21.900,6.200,0.000,0.000,0.000,0.000,1,1,0,
150328,1 ,1,5,1,24.100,5.500,0.000,0.000,0.000,0.000,1,1,0,
150329,1 ,1,5,1,4.800,1.350,0.000,0.000,0.000,0.000,1,1,0,
150330,1 ,1,5,1,23.500,7.300,0.000,0.000,0.000,0.000,1,1,0,
150330,2 ,1,5,1,5.700,2.710,0.000,0.000,0.000,0.000,1,1,0,
150332,1 ,1,5,1,30.800,4.700,0.000,0.000,0.000,0.000,1,1,0,
150335,1 ,1,5,1,24.500,0.830,0.000,0.000,0.000,0.000,1,1,0,
150336,1 ,1,5,1,21.100,6.000,0.000,0.000,0.000,0.000,1,1,0,
150338,1 ,1,5,1,47.400,10.100,0.000,0.000,0.000,0.000,1,1,0,
150338,2 ,1,5,1,20.300,6.800,0.000,0.000,0.000,0.000,1,1,0,
150339,1 ,1,5,1,5.700,0.680,0.000,0.000,0.000,0.000,1,1,0,
150340,1 ,1,5,1,35.900,12.600,0.000,0.000,0.000,0.000,1,1,0,
150342,5 ,1,5,1,168.100,33.600,0.000,0.000,0.000,0.000,1,1,0,
150343,1 ,1,5,1,74.500,15.800,0.000,0.000,0.000,0.000,1,1,0,
150345,1 ,1,5,1,45.400,10.300,0.000,0.000,0.000,0.000,1,1,0,
150347,1 ,1,5,1,42.600,4.900,0.000,0.000,0.000,0.000,1,1,0,
150348,1 ,1,5,1,30.000,6.900,0.000,0.000,0.000,0.000,1,1,0,
150349,1 ,1,5,1,6.900,2.110,0.000,0.000,0.000,0.000,1,1,0,
150350,1 ,1,2,1,13.000,2.790,0.000,0.000,0.000,0.000,1,1,0,
150351,1 ,1,2,1,49.300,17.000,0.000,0.000,0.000,0.000,1,1,0,
150352,1 ,1,2,1,24.300,3.890,0.000,0.000,0.000,0.000,1,1,0,
150353,1 ,1,2,1,31.300,2.340,0.000,0.000,0.000,0.000,1,1,0,
150354,1 ,1,2,1,32.300,11.400,0.000,0.000,0.000,0.000,1,1,0,
150355,1 ,1,2,1,32.500,9.400,0.000,0.000,0.000,0.000,1,1,0,
150356,1 ,1,2,1,12.600,1.800,0.000,0.000,0.000,0.000,1,1,0,
150357,1 ,1,2,1,3.390,1.200,0.000,0.000,0.000,0.000,1,1,0,
150358,1 ,1,2,1,5.700,1.200,0.000,0.000,0.000,0.000,1,1,0,
150359,1 ,1,2,1,56.500,7.000,0.000,0.000,0.000,0.000,1,1,0,
150360,1 ,1,2,1,48.800,12.300,0.000,0.000,0.000,0.000,1,1,0,
150361,1 ,1,2,1,18.000,6.300,0.000,0.000,0.000,0.000,1,1,0,
150362,1 ,1,2,1,25.200,8.300,0.000,0.000,0.000,0.000,1,1,0,
150363,1 ,1,2,1,9.300,3.240,0.000,0.000,0.000,0.000,1,1,0,
150364,1 ,1,2,1,0.650,0.195,0.000,0.000,0.000,0.000,1,1,0,
150365,1 ,1,5,1,17.800,6.100,0.000,0.000,0.000,0.000,1,1,0,
150366,1 ,1,5,1,19.100,1.650,0.000,0.000,0.000,0.000,1,1,0,
150368,1 ,1,5,1,36.300,8.700,0.000,0.000,0.000,0.000,1,1,0,
150370,1 ,1,5,1,28.400,10.000,0.000,0.000,0.000,0.000,1,1,0,
150371,1 ,1,5,1,4.700,1.280,0.000,0.000,0.000,0.000,1,1,0,
150372,1 ,1,5,1,9.900,2.340,0.000,0.000,0.000,0.000,1,1,0,
150373,1 ,1,5,1,12.800,1.350,0.000,0.000,0.000,0.000,1,1,0,
150374,1 ,1,5,1,10.600,1.730,0.000,0.000,0.000,0.000,1,1,0,
150376,1 ,1,5,1,29.900,9.900,0.000,0.000,0.000,0.000,1,1,0,
150376,2 ,1,5,1,6.900,4.500,0.000,0.000,0.000,0.000,1,1,0,
150377,1 ,1,5,1,17.800,3.800,0.000,0.000,0.000,0.000,1,1,0,
150378,1 ,1,5,1,11.300,2.030,0.000,0.000,0.000,0.000,1,1,0,
150379,1 ,1,5,1,19.300,6.400,0.000,0.000,0.000,0.000,1,1,0,
150380,1 ,1,5,1,9.300,2.560,0.000,0.000,0.000,0.000,1,1,0,
150381,1 ,1,5,1,12.100,3.800,0.000,0.000,0.000,0.000,1,1,0,
150381,2 ,1,5,1,6.500,2.860,0.000,0.000,0.000,0.000,1,1,0,
150382,1 ,1,5,1,25.200,8.200,0.000,0.000,0.000,0.000,1,1,0,
150383,1 ,1,5,1,15.400,2.710,0.000,0.000,0.000,0.000,1,1,0,
150384,1 ,1,5,1,17.200,5.600,0.000,0.000,0.000,0.000,1,1,0,
150385,1 ,1,5,1,5.700,1.730,0.000,0.000,0.000,0.000,1,1,0,
150386,1 ,1,5,1,4.800,0.980,0.000,0.000,0.000,0.000,1,1,0,
150387,1 ,1,5,1,1.950,0.380,0.000,0.000,0.000,0.000,1,1,0,
150388,1 ,1,5,1,3.540,1.130,0.000,0.000,0.000,0.000,1,1,0,
150389,1 ,1,5,1,2.180,0.600,0.000,0.000,0.000,0.000,1,1,0,
150390,1 ,1,5,1,8.000,2.180,0.000,0.000,0.000,0.000,1,1,0,
150390,5 ,1,5,1,83.200,57.500,0.000,0.000,0.000,0.000,1,1,0,
150391,1 ,1,5,1,15.200,3.540,0.000,0.000,0.000,0.000,1,1,0,
150392,1 ,1,5,1,11.500,2.340,0.000,0.000,0.000,0.000,1,1,0,
150393,1 ,1,5,1,2.790,0.900,0.000,0.000,0.000,0.000,1,1,0,
150394,1 ,1,5,1,7.800,1.800,0.000,0.000,0.000,0.000,1,1,0,
150395,1 ,1,5,1,12.000,1.430,0.000,0.000,0.000,0.000,1,1,0,
150396,1 ,1,5,1,8.000,0.450,0.000,0.000,0.000,0.000,1,1,0,
150397,1 ,1,5,1,11.900,3.690,0.000,0.000,0.000,0.000,1,1,0,
150398,1 ,1,5,1,7.300,2.490,0.000,0.000,0.000,0.000,1,1,0,
150399,1 ,1,5,1,10.300,3.540,0.000,0.000,0.000,0.000,1,1,0,
150400,1 ,1,5,1,13.000,2.180,0.000,0.000,0.000,0.000,1,1,0,
150401,1 ,1,5,1,8.700,2.260,0.000,0.000,0.000,0.000,1,1,0,
150402,1 ,1,5,1,3.390,0.450,0.000,0.000,0.000,0.000,1,1,0,
150403,1 ,1,5,1,2.110,0.750,0.000,0.000,0.000,0.000,1,1,0,
150404,1 ,1,5,1,13.000,4.600,0.000,0.000,0.000,0.000,1,1,0,
150405,1 ,1,5,1,1.800,0.380,0.000,0.000,0.000,0.000,1,1,0,
150406,1 ,1,5,1,14.900,1.200,0.000,0.000,0.000,0.000,1,1,0,
150407,1 ,1,5,1,11.800,1.200,0.000,0.000,0.000,0.000,1,1,0,
150408,1 ,1,5,1,2.940,0.221,0.000,0.000,0.000,0.000,1,1,0,
150409,1 ,1,5,1,13.400,4.800,0.000,0.000,0.000,0.000,1,1,0,
150410,1 ,1,5,1,5.100,1.880,0.000,0.000,0.000,0.000,1,1,0,
150411,1 ,1,5,1,11.000,3.090,0.000,0.000,0.000,0.000,1,1,0,
150412,1 ,1,5,1,12.800,3.610,0.000,0.000,0.000,0.000,1,1,0,
150413,1 ,1,5,1,12.200,4.330,0.000,0.000,0.000,0.000,1,1,0,
150413,5 ,1,5,1,92.900,54.800,0.000,0.000,0.000,0.000,1,1,0,
150414,1 ,1,5,1,12.800,2.790,0.000,0.000,0.000,0.000,1,1,0,
150415,1 ,1,5,1,3.460,0.900,0.000,0.000,0.000,0.000,1,1,0,
150416,1 ,1,5,1,22.800,5.800,0.000,0.000,0.000,0.000,1,1,0,
150417,1 ,1,5,1,16.700,4.700,0.000,0.000,0.000,0.000,1,1,0,
150418,1 ,1,5,1,9.100,3.090,0.000,0.000,0.000,0.000,1,1,0,
150419,1 ,1,5,1,8.500,2.260,0.000,0.000,0.000,0.000,1,1,0,
150420,1 ,1,5,1,7.800,1.130,0.000,0.000,0.000,0.000,1,1,0,
150421,1 ,1,5,1,4.700,1.500,0.000,0.000,0.000,0.000,1,1,0,
150422,1 ,1,5,1,5.700,1.730,0.000,0.000,0.000,0.000,1,1,0,
150423,1 ,1,5,1,4.800,1.730,0.000,0.000,0.000,0.000,1,1,0,
150424,1 ,1,2,1,8.000,2.710,0.000,0.000,0.000,0.000,1,1,0,
150425,1 ,1,5,1,4.160,1.130,0.000,0.000,0.000,0.000,1,1,0,
150455,1 ,1,2,1,49.700,6.400,0.000,0.000,0.000,0.000,1,1,0,
150461,1 ,1,5,1,7.100,1.130,0.000,0.000,0.000,0.000,1,1,0,
150461,2 ,1,5,1,10.000,4.420,0.000,0.000,0.000,0.000,1,1,0,
150501,1 ,1,2,1,9.300,3.240,0.000,0.000,0.000,0.000,1,1,0,
150511,1 ,1,5,1,1.180,0.380,0.000,0.000,0.000,0.000,1,1,0,
150513,5 ,1,2,1,66.300,27.400,0.000,0.000,0.000,0.000,1,1,0,
150514,1 ,1,2,1,11.100,3.610,0.000,0.000,0.000,0.000,1,1,0,
150519,1 ,1,2,1,24.600,7.700,0.000,0.000,0.000,0.000,1,1,0,
150548,1 ,1,2,1,6.500,1.800,0.000,0.000,0.000,0.000,1,1,0,
160001,1 ,1,4,1,20.500,2.860,0.000,0.000,0.000,0.000,1,1,0,
160002,1 ,1,4,1,23.400,5.300,0.000,0.000,0.000,0.000,1,1,0,
160003,1 ,1,4,1,3.090,0.900,0.000,0.000,0.000,0.000,1,1,0,
160005,1 ,1,4,1,11.700,1.580,0.000,0.000,0.000,0.000,1,1,0,
160005,2 ,1,4,1,3.760,0.900,0.000,0.000,0.000,0.000,1,1,0,
160006,1 ,1,4,1,8.200,2.110,0.000,0.000,0.000,0.000,1,1,0,
160006,2 ,1,4,1,10.000,3.390,0.000,0.000,0.000,0.000,1,1,0,
160009,1 ,1,4,1,33.600,2.030,0.000,0.000,0.000,0.000,1,1,0,
160009,5 ,1,4,1,118.500,40.700,0.000,0.000,0.000,0.000,1,1,0,
160010,1 ,1,4,1,11.800,3.690,0.000,0.000,0.000,0.000,1,1,0,
160011,1 ,1,4,1,2.790,0.221,0.000,0.000,0.000,0.000,1,1,0,
160012,1 ,1,4,1,3.390,0.600,0.000,0.000,0.000,0.000,1,1,0,
160013,1 ,1,4,1,4.160,1.200,0.000,0.000,0.000,0.000,1,1,0,
160014,1 ,1,4,1,2.560,0.680,0.000,0.000,0.000,0.000,1,1,0,
160015,1 ,1,4,1,2.640,0.150,0.000,0.000,0.000,0.000,1,1,0,
160016,1 ,1,4,1,1.880,0.450,0.000,0.000,0.000,0.000,1,1,0,
160017,1 ,1,4,1,5.200,1.650,0.000,0.000,0.000,0.000,1,1,0,
160018,1 ,1,4,1,3.310,0.380,0.000,0.000,0.000,0.000,1,1,0,
160019,1 ,1,4,1,5.000,1.430,0.000,0.000,0.000,0.000,1,1,0,
160020,1 ,1,4,1,10.900,1.730,0.000,0.000,0.000,0.000,1,1,0,
160021,1 ,1,4,1,4.250,1.200,0.000,0.000,0.000,0.000,1,1,0,
160022,1 ,1,4,1,10.600,3.760,0.000,0.000,0.000,0.000,1,1,0,
160023,1 ,1,4,1,1.230,0.301,0.000,0.000,0.000,0.000,1,1,0,
160024,1 ,1,4,1,3.010,0.301,0.000,0.000,0.000,0.000,1,1,0,
160025,1 ,1,4,1,6.300,0.221,0.000,0.000,0.000,0.000,1,1,0,
160026,1 ,1,4,1,2.110,0.600,0.000,0.000,0.000,0.000,1,1,0,
160027,1 ,1,4,1,1.220,0.221,0.000,0.000,0.000,0.000,1,1,0,
160028,1 ,1,4,1,2.030,0.680,0.000,0.000,0.000,0.000,1,1,0,
160029,1 ,1,4,1,1.800,0.301,0.000,0.000,0.000,0.000,1,1,0,
160030,1 ,1,4,1,6.900,2.490,0.000,0.000,0.000,0.000,1,1,0,
160031,1 ,1,4,1,2.410,0.600,0.000,0.000,0.000,0.000,1,1,0,
160032,1 ,1,4,1,1.580,0.150,0.000,0.000,0.000,0.000,1,1,0,
160033,1 ,1,4,1,1.730,0.301,0.000,0.000,0.000,0.000,1,1,0,
160034,1 ,1,4,1,3.540,1.200,0.000,0.000,0.000,0.000,1,1,0,
160035,1 ,1,4,1,3.240,1.130,0.000,0.000,0.000,0.000,1,1,0,
160036,1 ,1,4,1,1.370,0.450,0.000,0.000,0.000,0.000,1,1,0,
160037,1 ,1,4,1,7.400,1.050,0.000,0.000,0.000,0.000,1,1,0,
160038,1 ,1,4,1,2.410,0.680,0.000,0.000,0.000,0.000,1,1,0,
160039,1 ,1,4,1,9.600,2.790,0.000,0.000,0.000,0.000,1,1,0,
160040,1 ,1,4,1,1.040,0.380,0.000,0.000,0.000,0.000,1,1,0,
160041,1 ,1,4,1,7.700,1.050,0.000,0.000,0.000,0.000,1,1,0,
160041,2 ,1,4,1,22.600,6.100,0.000,0.000,0.000,0.000,1,1,0,
160042,1 ,1,4,1,2.490,0.301,0.000,0.000,0.000,0.000,1,1,0,
160043,1 ,1,4,1,1.480,0.080,0.000,0.000,0.000,0.000,1,1,0,
160044,1 ,1,4,1,6.800,1.580,0.000,0.000,0.000,0.000,1,1,0,
160045,1 ,1,4,1,0.226,0.035,0.000,0.000,0.000,0.000,1,1,0,
160046,1 ,1,4,1,2.260,0.750,0.000,0.000,0.000,0.000,1,1,0,
160047,1 ,1,4,1,0.770,0.221,0.000,0.000,0.000,0.000,1,1,0,
160048,1 ,1,4,1,1.950,0.530,0.000,0.000,0.000,0.000,1,1,0,
160049,1 ,1,4,1,1.230,0.221,0.000,0.000,0.000,0.000,1,1,0,
160050,1 ,1,4,1,0.550,0.168,0.000,0.000,0.000,0.000,1,1,0,
160051,1 ,1,4,1,3.690,0.530,0.000,0.000,0.000,0.000,1,1,0,
160052,1 ,1,4,1,4.500,0.530,0.000,0.000,0.000,0.000,1,1,0,
160053,1 ,1,4,1,0.286,0.088,0.000,0.000,0.000,0.000,1,1,0,
160054,1 ,1,4,1,0.450,0.080,0.000,0.000,0.000,0.000,1,1,0,
160055,1 ,1,4,1,2.560,0.830,0.000,0.000,0.000,0.000,1,1,0,
160056,1 ,1,4,1,3.010,0.900,0.000,0.000,0.000,0.000,1,1,0,
160057,1 ,1,4,1,1.400,0.530,0.000,0.000,0.000,0.000,1,1,0,
160058,1 ,1,4,1,0.218,0.080,0.000,0.000,0.000,0.000,1,1,0,
160059,1 ,1,4,1,2.860,0.830,0.000,0.000,0.000,0.000,1,1,0,
160060,1 ,1,4,1,0.025,0.009,0.000,0.000,0.000,0.000,1,1,0,
160061,1 ,1,4,1,3.160,0.450,0.000,0.000,0.000,0.000,1,1,0,
160062,1 ,1,4,1,0.020,0.000,0.000,0.000,0.000,0.000,1,1,0,
160063,1 ,1,4,1,1.020,0.150,0.000,0.000,0.000,0.000,1,1,0,
160064,1 ,1,4,1,0.003,0.000,0.000,0.000,0.000,0.000,1,1,0,
160065,1 ,1,4,1,0.105,0.027,0.000,0.000,0.000,0.000,1,1,0,
160066,1 ,1,4,1,15.100,3.800,0.000,0.000,0.000,0.000,1,1,0,
160067,1 ,1,4,1,6.800,2.030,0.000,0.000,0.000,0.000,1,1,0,
160068,1 ,1,6,1,2.410,0.750,0.000,0.000,0.000,0.000,1,1,0,
160069,1 ,1,7,1,6.300,1.730,0.000,0.000,0.000,0.000,1,1,0,
160070,1 ,1,4,1,1.100,0.301,0.000,0.000,0.000,0.000,1,1,0,
160071,1 ,1,4,1,1.650,0.450,0.000,0.000,0.000,0.000,1,1,0,
160072,1 ,1,4,1,1.250,0.221,0.000,0.000,0.000,0.000,1,1,0,
160073,1 ,1,4,1,0.730,0.062,0.000,0.000,0.000,0.000,1,1,0,
160074,1 ,1,6,1,1.080,0.301,0.000,0.000,0.000,0.000,1,1,0,
160075,1 ,1,4,1,4.500,0.900,0.000,0.000,0.000,0.000,1,1,0,
160076,1 ,1,7,1,1.090,0.301,0.000,0.000,0.000,0.000,1,1,0,
160077,1 ,1,4,1,3.800,0.221,0.000,0.000,0.000,0.000,1,1,0,
160078,1 ,1,4,1,0.376,0.097,0.000,0.000,0.000,0.000,1,1,0,
160079,1 ,1,4,1,2.860,0.750,0.000,0.000,0.000,0.000,1,1,0,
160081,1 ,1,4,1,8.800,1.730,0.000,0.000,0.000,0.000,1,1,0,
160082,1 ,1,6,1,2.640,0.150,0.000,0.000,0.000,0.000,1,1,0,
160083,1 ,1,4,1,6.700,0.530,0.000,0.000,0.000,0.000,1,1,0,
160084,1 ,1,4,1,0.830,0.301,0.000,0.000,0.000,0.000,1,1,0,
160085,1 ,1,4,1,0.490,0.159,0.000,0.000,0.000,0.000,1,1,0,
160086,1 ,1,7,1,0.680,0.203,0.000,0.000,0.000,0.000,1,1,0,
160087,1 ,1,4,1,0.346,0.115,0.000,0.000,0.000,0.000,1,1,0,
160088,1 ,1,6,1,1.730,0.301,0.000,0.000,0.000,0.000,1,1,0,
160089,1 ,1,4,1,0.226,0.035,0.000,0.000,0.000,0.000,1,1,0,
160090,1 ,1,7,1,0.135,0.027,0.000,0.000,0.000,0.000,1,1,0,
160091,1 ,1,4,1,21.900,2.410,0.000,0.000,0.000,0.000,1,1,0,
160093,1 ,1,4,1,42.200,14.800,0.000,0.000,0.000,0.000,1,1,0,
160094,1 ,1,4,1,7.100,2.260,0.000,0.000,0.000,0.000,1,1,0,
160095,1 ,1,4,1,7.800,2.790,0.000,0.000,0.000,0.000,1,1,0,
160096,1 ,1,4,1,3.760,0.600,0.000,0.000,0.000,0.000,1,1,0,
160097,1 ,1,4,1,29.300,7.500,0.000,0.000,0.000,0.000,1,1,0,
160098,1 ,1,4,1,8.600,2.490,0.000,0.000,0.000,0.000,1,1,0,
160099,1 ,1,4,1,0.027,0.009,0.000,0.000,0.000,0.000,1,1,0,
160100,1 ,1,7,1,10.100,3.610,0.000,0.000,0.000,0.000,1,1,0,
160101,1 ,1,7,1,3.160,0.680,0.000,0.000,0.000,0.000,1,1,0,
160102,1 ,1,7,1,6.200,1.650,0.000,0.000,0.000,0.000,1,1,0,
160103,1 ,1,7,1,4.070,1.350,0.000,0.000,0.000,0.000,1,1,0,
160104,1 ,1,7,1,5.700,1.950,0.000,0.000,0.000,0.000,1,1,0,
160105,1 ,1,7,1,5.400,1.880,0.000,0.000,0.000,0.000,1,1,0,
160106,1 ,1,7,1,1.800,0.221,0.000,0.000,0.000,0.000,1,1,0,
160107,1 ,1,4,1,4.600,1.650,0.000,0.000,0.000,0.000,1,1,0,
160108,1 ,1,4,1,1.730,0.221,0.000,0.000,0.000,0.000,1,1,0,
160109,1 ,1,4,1,0.065,0.018,0.000,0.000,0.000,0.000,1,1,0,
160110,1 ,1,4,1,5.500,1.050,0.000,0.000,0.000,0.000,1,1,0,
160111,1 ,1,7,1,2.030,0.380,0.000,0.000,0.000,0.000,1,1,0,
160112,1 ,1,7,1,1.650,0.450,0.000,0.000,0.000,0.000,1,1,0,
160113,1 ,1,7,1,8.500,1.430,0.000,0.000,0.000,0.000,1,1,0,
160114,1 ,1,7,1,6.500,1.500,0.000,0.000,0.000,0.000,1,1,0,
160114,2 ,1,7,1,8.000,1.130,0.000,0.000,0.000,0.000,1,1,0,
160115,1 ,1,7,1,2.940,0.680,0.000,0.000,0.000,0.000,1,1,0,
160116,1 ,1,7,1,0.830,0.150,0.000,0.000,0.000,0.000,1,1,0,
160117,1 ,1,7,1,7.700,2.710,0.000,0.000,0.000,0.000,1,1,0,
160118,1 ,1,7,1,1.350,0.450,0.000,0.000,0.000,0.000,1,1,0,
160119,1 ,1,7,1,3.390,0.380,0.000,0.000,0.000,0.000,1,1,0,
160120,1 ,1,7,1,6.500,0.900,0.000,0.000,0.000,0.000,1,1,0,
160121,1 ,1,7,1,0.316,0.062,0.000,0.000,0.000,0.000,1,1,0,
160122,1 ,1,7,1,5.300,1.650,0.000,0.000,0.000,0.000,1,1,0,
160123,1 ,1,7,1,2.180,0.750,0.000,0.000,0.000,0.000,1,1,0,
160124,1 ,1,7,1,1.800,0.450,0.000,0.000,0.000,0.000,1,1,0,
160125,1 ,1,7,1,8.300,0.980,0.000,0.000,0.000,0.000,1,1,0,
160126,1 ,1,4,1,0.264,0.088,0.000,0.000,0.000,0.000,1,1,0,
160127,1 ,1,7,1,0.870,0.221,0.000,0.000,0.000,0.000,1,1,0,
160128,1 ,1,7,1,0.211,0.027,0.000,0.000,0.000,0.000,1,1,0,
160129,1 ,1,4,1,0.416,0.142,0.000,0.000,0.000,0.000,1,1,0,
160130,1 ,1,7,1,2.030,0.450,0.000,0.000,0.000,0.000,1,1,0,
160131,1 ,1,7,1,0.600,0.133,0.000,0.000,0.000,0.000,1,1,0,
160132,1 ,1,4,1,1.030,0.150,0.000,0.000,0.000,0.000,1,1,0,
160133,1 ,1,7,1,0.271,0.080,0.000,0.000,0.000,0.000,1,1,0,
160134,1 ,1,4,1,0.060,0.027,0.000,0.000,0.000,0.000,1,1,0,
160135,1 ,1,7,1,0.640,0.124,0.000,0.000,0.000,0.000,1,1,0,
160136,1 ,1,7,1,0.017,0.009,0.000,0.000,0.000,0.000,1,1,0,
160137,1 ,1,7,1,3.980,1.280,0.000,0.000,0.000,0.000,1,1,0,
160138,1 ,1,4,1,33.300,3.980,0.000,0.000,0.000,0.000,1,1,0,
160140,1 ,1,4,1,22.400,2.410,0.000,0.000,0.000,0.000,1,1,0,
