FromBus,ToBus,CircuitID,R,X,B,RateA,RateB,RateC,Tap,Shift,Status,Other1,Other2
140061,140066,1 ,7.47000E-3,1.68100E-2,7.30000E-4,139.50,139.50,139.50,0.00000,0.00000,0.00000,0.00000,1
140083,140061,1 ,4.68000E-3,1.02300E-2,2.57000E-3,119.70,119.70,119.70,0.00000,0.00000,0.00000,0.00000,1
140062,140090,1 ,7.02000E-3,1.62700E-2,7.80000E-4,134.90,134.90,134.90,0.00000,0.00000,0.00000,0.00000,1
140081,140063,1 ,8.90000E-3,2.19500E-2,6.30000E-4,136.50,136.50,136.50,0.00000,0.00000,0.00000,0.00000,1
140063,140086,1 ,7.71000E-3,2.24400E-2,6.70000E-4,96.10,96.10,96.10,0.00000,0.00000,0.00000,0.00000,1
140088,140063,1 ,5.46000E-3,1.45900E-2,7.60000E-4,132.40,132.40,132.40,0.00000,0.00000,0.00000,0.00000,1
140064,140199,1 ,2.51000E-3,9.25000E-3,7.41900E-2,329.40,329.40,329.40,0.00000,0.00000,0.00000,0.00000,1
140349,140064,1 ,1.66000E-3,7.93000E-3,7.92000E-3,295.50,295.50,295.50,0.00000,0.00000,0.00000,0.00000,1
140065,140380,1 ,5.59000E-3,1.43300E-2,5.60000E-4,145.70,145.70,145.70,0.00000,0.00000,0.00000,0.00000,1
140066,140067,1 ,6.16000E-3,1.84400E-2,1.85000E-3,139.10,139.10,139.10,0.00000,0.00000,0.00000,0.00000,1
140066,140382,1 ,4.77000E-3,1.12600E-2,1.28800E-2,198.00,198.00,198.00,0.00000,0.00000,0.00000,0.00000,1
140067,140128,1 ,8.72000E-3,2.38900E-2,9.60000E-4,157.10,157.10,157.10,0.00000,0.00000,0.00000,0.00000,1
140085,140068,1 ,1.04400E-2,2.32000E-2,9.30000E-4,110.20,110.20,110.20,0.00000,0.00000,0.00000,0.00000,1
140068,140129,1 ,6.92000E-3,1.95600E-2,2.37000E-3,129.90,129.90,129.90,0.00000,0.00000,0.00000,0.00000,1
140069,140077,1 ,4.13000E-3,1.30100E-2,1.53000E-3,142.90,142.90,142.90,0.00000,0.00000,0.00000,0.00000,1
140069,140094,1 ,3.71000E-3,1.27800E-2,2.76000E-3,152.80,152.80,152.80,0.00000,0.00000,0.00000,0.00000,1
140069,140384,1 ,6.45000E-3,1.73600E-2,6.50000E-4,116.50,116.50,116.50,0.00000,0.00000,0.00000,0.00000,1
140074,140070,1 ,1.59000E-3,9.76000E-3,6.38000E-3,289.00,289.00,289.00,0.00000,0.00000,0.00000,0.00000,1
140205,140070,1 ,3.05000E-3,1.62900E-2,1.75900E-2,297.10,297.10,297.10,0.00000,0.00000,0.00000,0.00000,1
140071,140198,1 ,1.39400E-2,3.57700E-2,3.62000E-3,120.40,120.40,120.40,0.00000,0.00000,0.00000,0.00000,1
140071,140310,1 ,3.70000E-3,8.02000E-3,2.01000E-3,122.00,122.00,122.00,0.00000,0.00000,0.00000,0.00000,1
140142,140074,1 ,3.60000E-3,1.71200E-2,4.45300E-2,325.80,325.80,325.80,0.00000,0.00000,0.00000,0.00000,1
140087,140075,1 ,1.73100E-2,3.66900E-2,2.30000E-3,107.90,107.90,107.90,0.00000,0.00000,0.00000,0.00000,1
140139,140075,1 ,8.50000E-3,2.54700E-2,5.95000E-3,119.60,119.60,119.60,0.00000,0.00000,0.00000,0.00000,1
140075,140198,1 ,7.13000E-3,1.85500E-2,2.07000E-3,131.90,131.90,131.90,0.00000,0.00000,0.00000,0.00000,1
140076,140094,1 ,2.04800E-2,5.56400E-2,2.54000E-3,137.90,137.90,137.90,0.00000,0.00000,0.00000,0.00000,1
140380,140076,1 ,5.07000E-3,1.47200E-2,4.00000E-4,127.80,127.80,127.80,0.00000,0.00000,0.00000,0.00000,1
140077,140082,1 ,7.46000E-3,1.96900E-2,3.77000E-3,97.60,97.60,97.60,0.00000,0.00000,0.00000,0.00000,1
140084,140077,1 ,6.76000E-3,2.21100E-2,1.45000E-3,129.50,129.50,129.50,0.00000,0.00000,0.00000,0.00000,1
140077,140092,1 ,7.40000E-3,1.53000E-2,3.25000E-3,148.20,148.20,148.20,0.00000,0.00000,0.00000,0.00000,1
140077,140095,1 ,1.00900E-2,2.59600E-2,5.33000E-3,141.70,141.70,141.70,0.00000,0.00000,0.00000,0.00000,1
140078,140096,1 ,2.34000E-3,1.25400E-2,4.03000E-3,309.20,309.20,309.20,0.00000,0.00000,0.00000,0.00000,1
140078,140349,1 ,2.07000E-3,1.21000E-2,6.73000E-3,301.00,301.00,301.00,0.00000,0.00000,0.00000,0.00000,1
140085,140079,1 ,4.51000E-3,1.15200E-2,1.87000E-3,116.20,116.20,116.20,0.00000,0.00000,0.00000,0.00000,1
140095,140079,1 ,3.75000E-3,1.15300E-2,5.35000E-3,116.80,116.80,116.80,0.00000,0.00000,0.00000,0.00000,1
140364,140079,1 ,5.47000E-3,1.40000E-2,8.10000E-4,133.60,133.60,133.60,0.00000,0.00000,0.00000,0.00000,1
140083,140080,1 ,1.08900E-2,2.45600E-2,1.19000E-3,113.20,113.20,113.20,0.00000,0.00000,0.00000,0.00000,1
140310,140080,1 ,6.09000E-3,1.08900E-2,9.90000E-4,131.50,131.50,131.50,0.00000,0.00000,0.00000,0.00000,1
140092,140081,1 ,6.75000E-3,2.03900E-2,8.90000E-4,143.80,143.80,143.80,0.00000,0.00000,0.00000,0.00000,1
140212,140081,1 ,1.90000E-3,6.46000E-3,4.24000E-3,150.00,150.00,150.00,0.00000,0.00000,0.00000,0.00000,1
140082,140219,1 ,1.38500E-2,3.44500E-2,1.39000E-3,93.50,93.50,93.50,0.00000,0.00000,0.00000,0.00000,1
140162,140084,1 ,1.61800E-2,4.84900E-2,3.93000E-3,135.60,135.60,135.60,0.00000,0.00000,0.00000,0.00000,1
140086,140203,1 ,2.66400E-2,5.11900E-2,2.59000E-3,106.00,106.00,106.00,0.00000,0.00000,0.00000,0.00000,1
140087,140154,1 ,5.93000E-3,1.58300E-2,7.33000E-3,116.30,116.30,116.30,0.00000,0.00000,0.00000,0.00000,1
140088,140090,1 ,4.51000E-3,9.83000E-3,7.50000E-4,123.00,123.00,123.00,0.00000,0.00000,0.00000,0.00000,1
140349,140089,1 ,1.29000E-3,6.72000E-3,2.54000E-3,288.00,288.00,288.00,0.00000,0.00000,0.00000,0.00000,1
140211,140091,1 ,1.67000E-3,1.05400E-2,4.47000E-3,310.20,310.20,310.20,0.00000,0.00000,0.00000,0.00000,1
140091,140224,1 ,1.61000E-3,8.97000E-3,1.08600E-2,280.10,280.10,280.10,0.00000,0.00000,0.00000,0.00000,1
140096,140135,1 ,2.82000E-3,1.36200E-2,6.21000E-3,300.70,300.70,300.70,0.00000,0.00000,0.00000,0.00000,1
140096,140146,1 ,2.52000E-3,1.60000E-2,6.88000E-3,289.80,289.80,289.80,0.00000,0.00000,0.00000,0.00000,1
140128,140097,1 ,7.21000E-3,1.75900E-2,8.70000E-4,133.80,133.80,133.80,0.00000,0.00000,0.00000,0.00000,1
140097,140154,1 ,5.12000E-3,1.21100E-2,4.60000E-4,140.30,140.30,140.30,0.00000,0.00000,0.00000,0.00000,1
140098,140364,1 ,4.64000E-3,1.22700E-2,5.30000E-4,135.40,135.40,135.40,0.00000,0.00000,0.00000,0.00000,1
140108,140099,1 ,1.37900E-2,2.98400E-2,1.19000E-3,87.90,87.90,87.90,0.00000,0.00000,0.00000,0.00000,1
140099,140178,1 ,2.35100E-2,6.53500E-2,4.56000E-3,93.30,93.30,93.30,0.00000,0.00000,0.00000,0.00000,1
140106,140100,1 ,2.22000E-2,5.64400E-2,5.14000E-3,104.70,104.70,104.70,0.00000,0.00000,0.00000,0.00000,1
140100,140109,1 ,3.47300E-2,8.68500E-2,3.37000E-3,87.50,87.50,87.50,0.00000,0.00000,0.00000,0.00000,1
140100,140112,1 ,1.93900E-2,4.34300E-2,4.91000E-3,87.00,87.00,87.00,0.00000,0.00000,0.00000,0.00000,1
140118,140101,1 ,4.54000E-3,2.66000E-2,1.02800E-2,270.40,270.40,270.40,0.00000,0.00000,0.00000,0.00000,1
140111,140102,1 ,1.56100E-2,3.71500E-2,1.09000E-3,101.30,101.30,101.30,0.00000,0.00000,0.00000,0.00000,1
140102,140120,1 ,6.07000E-3,1.46200E-2,5.40000E-4,150.40,150.40,150.40,0.00000,0.00000,0.00000,0.00000,1
140102,140234,1 ,9.53000E-3,2.77300E-2,2.78800E-2,146.20,146.20,146.20,0.00000,0.00000,0.00000,0.00000,1
140107,140103,1 ,1.30200E-2,3.66500E-2,1.13000E-3,96.00,96.00,96.00,0.00000,0.00000,0.00000,0.00000,1
140103,140112,1 ,7.08000E-3,2.13500E-2,2.06000E-3,135.90,135.90,135.90,0.00000,0.00000,0.00000,0.00000,1
140103,140120,1 ,1.69900E-2,4.39400E-2,2.24000E-3,124.00,124.00,124.00,0.00000,0.00000,0.00000,0.00000,1
140104,140107,1 ,3.48200E-2,9.90000E-2,2.42000E-3,77.20,77.20,77.20,0.00000,0.00000,0.00000,0.00000,1
140120,140104,1 ,1.71000E-2,4.42500E-2,1.49000E-3,92.50,92.50,92.50,0.00000,0.00000,0.00000,0.00000,1
140105,140115,1 ,1.65100E-2,5.04200E-2,1.60000E-3,78.10,78.10,78.10,0.00000,0.00000,0.00000,0.00000,1
140117,140105,1 ,2.74600E-2,6.20300E-2,2.29000E-3,69.30,69.30,69.30,0.00000,0.00000,0.00000,0.00000,1
140106,140108,1 ,9.65000E-3,2.93700E-2,2.83700E-2,88.80,88.80,88.80,0.00000,0.00000,0.00000,0.00000,1
140116,140106,1 ,1.10100E-2,2.47400E-2,8.60000E-4,125.70,125.70,125.70,0.00000,0.00000,0.00000,0.00000,1
140107,140114,1 ,1.17000E-2,3.16000E-2,2.71000E-3,80.90,80.90,80.90,0.00000,0.00000,0.00000,0.00000,1
140108,140117,1 ,1.69800E-2,3.94700E-2,1.51000E-3,97.90,97.90,97.90,0.00000,0.00000,0.00000,0.00000,1
140109,140117,1 ,2.73200E-2,7.57600E-2,1.58200E-2,101.90,101.90,101.90,0.00000,0.00000,0.00000,0.00000,1
140109,140344,1 ,1.43500E-2,4.34500E-2,3.69000E-3,78.10,78.10,78.10,0.00000,0.00000,0.00000,0.00000,1
140110,140111,1 ,1.35100E-2,2.74900E-2,4.27000E-3,104.80,104.80,104.80,0.00000,0.00000,0.00000,0.00000,1
140179,140110,1 ,2.30000E-2,5.77800E-2,3.08000E-3,113.30,113.30,113.30,0.00000,0.00000,0.00000,0.00000,1
140119,140112,1 ,2.76800E-2,4.38500E-2,1.83000E-3,153.20,153.20,153.20,0.00000,0.00000,0.00000,0.00000,1
140113,140122,1 ,1.98400E-2,5.87300E-2,3.01000E-3,117.80,117.80,117.80,0.00000,0.00000,0.00000,0.00000,1
140113,140136,1 ,1.63700E-2,4.14100E-2,9.53000E-3,101.30,101.30,101.30,0.00000,0.00000,0.00000,0.00000,1
140114,140150,1 ,1.40000E-2,4.15100E-2,2.78000E-3,99.40,99.40,99.40,0.00000,0.00000,0.00000,0.00000,1
140114,140344,1 ,4.82000E-3,1.03200E-2,5.00000E-4,78.00,78.00,78.00,0.00000,0.00000,0.00000,0.00000,1
140117,140115,1 ,1.87400E-2,5.22300E-2,1.47000E-3,98.70,98.70,98.70,0.00000,0.00000,0.00000,0.00000,1
140115,140119,1 ,1.81900E-2,4.56000E-2,7.62000E-3,115.80,115.80,115.80,0.00000,0.00000,0.00000,0.00000,1
140116,140249,1 ,1.30700E-2,4.44000E-2,6.62000E-3,126.10,126.10,126.10,0.00000,0.00000,0.00000,0.00000,1
140118,140299,1 ,5.68000E-3,3.78400E-2,1.63500E-2,294.80,294.80,294.80,0.00000,0.00000,0.00000,0.00000,1
140121,140220,1 ,4.10000E-3,2.04500E-2,1.35600E-2,265.20,265.20,265.20,0.00000,0.00000,0.00000,0.00000,1
140179,140122,1 ,2.29100E-2,3.67600E-2,3.08000E-3,99.30,99.30,99.30,0.00000,0.00000,0.00000,0.00000,1
140125,140123,1 ,6.44000E-3,1.74900E-2,9.10000E-4,135.40,135.40,135.40,0.00000,0.00000,0.00000,0.00000,1
140123,140133,1 ,7.47000E-3,1.98300E-2,3.30000E-4,121.10,121.10,121.10,0.00000,0.00000,0.00000,0.00000,1
140124,140127,1 ,1.23400E-2,3.26600E-2,5.10000E-4,151.50,151.50,151.50,0.00000,0.00000,0.00000,0.00000,1
140141,140124,1 ,8.71000E-3,1.82200E-2,1.08000E-3,156.50,156.50,156.50,0.00000,0.00000,0.00000,0.00000,1
140124,140148,1 ,1.03600E-2,2.69100E-2,5.90000E-4,146.30,146.30,146.30,0.00000,0.00000,0.00000,0.00000,1
140125,140131,1 ,1.54500E-2,3.39800E-2,8.40000E-4,151.80,151.80,151.80,0.00000,0.00000,0.00000,0.00000,1
140153,140126,1 ,6.23000E-3,1.49900E-2,8.00000E-4,119.20,119.20,119.20,0.00000,0.00000,0.00000,0.00000,1
140154,140126,1 ,6.02000E-3,1.44700E-2,1.17000E-3,126.20,126.20,126.20,0.00000,0.00000,0.00000,0.00000,1
140127,140149,1 ,1.14600E-2,2.76900E-2,9.10000E-4,133.20,133.20,133.20,0.00000,0.00000,0.00000,0.00000,1
140152,140128,1 ,7.72000E-3,1.52700E-2,5.30000E-4,128.20,128.20,128.20,0.00000,0.00000,0.00000,0.00000,1
140129,140145,1 ,7.36000E-3,2.37600E-2,7.70000E-4,139.50,139.50,139.50,0.00000,0.00000,0.00000,0.00000,1
140152,140129,1 ,2.69000E-3,6.93000E-3,2.66000E-3,122.80,122.80,122.80,0.00000,0.00000,0.00000,0.00000,1
140146,140130,1 ,1.89000E-3,9.34000E-3,5.76000E-3,336.40,336.40,336.40,0.00000,0.00000,0.00000,0.00000,1
140130,140186,1 ,8.48000E-3,2.88000E-2,6.87000E-3,324.10,324.10,324.10,0.00000,0.00000,0.00000,0.00000,1
140130,140189,1 ,9.70000E-4,6.54000E-3,1.48000E-2,339.50,339.50,339.50,0.00000,0.00000,0.00000,0.00000,1
140130,140189,2 ,9.70000E-4,6.54000E-3,1.48000E-2,339.50,339.50,339.50,0.00000,0.00000,0.00000,0.00000,1
140243,140130,1 ,1.97000E-3,9.76000E-3,1.85600E-2,331.70,331.70,331.70,0.00000,0.00000,0.00000,0.00000,1
140131,140141,1 ,7.44000E-3,2.08600E-2,1.62000E-3,161.50,161.50,161.50,0.00000,0.00000,0.00000,0.00000,1
140131,140148,1 ,4.13000E-3,1.16400E-2,3.87000E-3,193.10,193.10,193.10,0.00000,0.00000,0.00000,0.00000,1
140131,140148,2 ,4.13000E-3,1.16400E-2,3.87000E-3,193.10,193.10,193.10,0.00000,0.00000,0.00000,0.00000,1
140195,140131,1 ,1.15200E-2,3.04400E-2,1.12000E-3,142.90,142.90,142.90,0.00000,0.00000,0.00000,0.00000,1
140132,140140,1 ,1.07700E-2,2.84700E-2,7.90000E-4,118.70,118.70,118.70,0.00000,0.00000,0.00000,0.00000,1
140132,140150,1 ,1.36500E-2,3.13500E-2,2.16000E-3,103.40,103.40,103.40,0.00000,0.00000,0.00000,0.00000,1
140133,140140,1 ,4.32000E-3,1.34200E-2,7.03000E-3,128.70,128.70,128.70,0.00000,0.00000,0.00000,0.00000,1
140136,140134,1 ,9.19000E-3,2.16600E-2,6.80000E-4,100.90,100.90,100.90,0.00000,0.00000,0.00000,0.00000,1
140154,140134,1 ,4.26000E-3,1.10100E-2,1.64000E-3,121.40,121.40,121.40,0.00000,0.00000,0.00000,0.00000,1
140135,140146,1 ,4.19000E-3,2.20000E-2,6.44000E-3,280.90,280.90,280.90,0.00000,0.00000,0.00000,0.00000,1
140135,140324,1 ,4.92000E-3,2.78200E-2,2.83700E-2,325.60,325.60,325.60,0.00000,0.00000,0.00000,0.00000,1
140150,140139,1 ,1.88600E-2,3.99700E-2,1.64000E-3,110.30,110.30,110.30,0.00000,0.00000,0.00000,0.00000,1
140140,140147,1 ,6.54000E-3,1.74000E-2,2.34000E-3,157.70,157.70,157.70,0.00000,0.00000,0.00000,0.00000,1
140243,140142,1 ,2.30000E-3,1.57700E-2,1.09500E-2,301.30,301.30,301.30,0.00000,0.00000,0.00000,0.00000,1
140142,140247,1 ,3.67000E-3,2.11400E-2,7.30000E-3,289.70,289.70,289.70,0.00000,0.00000,0.00000,0.00000,1
140143,140144,1 ,9.10000E-3,2.05300E-2,1.06000E-3,137.20,137.20,137.20,0.00000,0.00000,0.00000,0.00000,1
140144,140149,1 ,1.50400E-2,3.18900E-2,1.79000E-3,127.30,127.30,127.30,0.00000,0.00000,0.00000,0.00000,1
140239,140144,1 ,5.55000E-3,1.58000E-2,1.08000E-3,126.40,126.40,126.40,0.00000,0.00000,0.00000,0.00000,1
140145,140148,1 ,8.12000E-3,2.18400E-2,4.46000E-3,141.60,141.60,141.60,0.00000,0.00000,0.00000,0.00000,1
140145,140368,1 ,6.48000E-3,1.56500E-2,7.90000E-3,115.00,115.00,115.00,0.00000,0.00000,0.00000,0.00000,1
140151,140146,1 ,2.87000E-3,1.42100E-2,7.63000E-3,278.40,278.40,278.40,0.00000,0.00000,0.00000,0.00000,1
140146,140194,1 ,2.29000E-3,1.46700E-2,1.01300E-2,284.00,284.00,284.00,0.00000,0.00000,0.00000,0.00000,1
140148,140147,1 ,6.15000E-3,1.35400E-2,5.40000E-4,168.00,168.00,168.00,0.00000,0.00000,0.00000,0.00000,1
140153,140147,1 ,4.89000E-3,1.38100E-2,1.21000E-3,144.00,144.00,144.00,0.00000,0.00000,0.00000,0.00000,1
140156,140163,1 ,2.45500E-2,5.80900E-2,2.57000E-3,91.30,91.30,91.30,0.00000,0.00000,0.00000,0.00000,1
140156,140368,1 ,1.39900E-2,3.34200E-2,2.22000E-3,124.80,124.80,124.80,0.00000,0.00000,0.00000,0.00000,1
140160,140159,1 ,2.13000E-2,5.07700E-2,2.96000E-3,105.50,105.50,105.50,0.00000,0.00000,0.00000,0.00000,1
140159,140165,1 ,1.69100E-2,4.72000E-2,2.44000E-3,87.10,87.10,87.10,0.00000,0.00000,0.00000,0.00000,1
140160,140168,1 ,1.38000E-3,3.94000E-3,2.40000E-4,148.40,148.40,148.40,0.00000,0.00000,0.00000,0.00000,1
140160,140191,1 ,2.34000E-2,6.44400E-2,8.82000E-3,127.60,127.60,127.60,0.00000,0.00000,0.00000,0.00000,1
140161,270064,1 ,5.28000E-3,2.99300E-2,4.28900E-2,277.30,277.30,277.30,0.00000,0.00000,0.00000,0.00000,1
140162,140164,1 ,2.61300E-2,4.48100E-2,4.87000E-3,115.40,115.40,115.40,0.00000,0.00000,0.00000,0.00000,1
140162,140166,1 ,1.20800E-2,3.62100E-2,2.18000E-3,83.00,83.00,83.00,0.00000,0.00000,0.00000,0.00000,1
140163,140164,1 ,3.45600E-2,7.83000E-2,2.10000E-3,104.90,104.90,104.90,0.00000,0.00000,0.00000,0.00000,1
140164,140165,1 ,2.73700E-2,6.47600E-2,5.11000E-3,89.00,89.00,89.00,0.00000,0.00000,0.00000,0.00000,1
140168,140192,1 ,2.51300E-2,6.90300E-2,2.67000E-3,110.30,110.30,110.30,0.00000,0.00000,0.00000,0.00000,1
140168,140197,1 ,4.61500E-2,7.82100E-2,1.21900E-2,134.80,134.80,134.80,0.00000,0.00000,0.00000,0.00000,1
140169,140171,1 ,1.09300E-2,3.49100E-2,2.11000E-3,126.40,126.40,126.40,0.00000,0.00000,0.00000,0.00000,1
140175,140169,1 ,2.08100E-2,4.54500E-2,1.75000E-3,111.40,111.40,111.40,0.00000,0.00000,0.00000,0.00000,1
270006,140170,1 ,7.60000E-3,4.84400E-2,1.76500E-2,299.10,299.10,299.10,0.00000,0.00000,0.00000,0.00000,1
140180,140171,1 ,3.24600E-2,7.52400E-2,2.87000E-3,123.80,123.80,123.80,0.00000,0.00000,0.00000,0.00000,1
140171,270136,1 ,2.64100E-2,5.38000E-2,2.81000E-3,107.80,107.80,107.80,0.00000,0.00000,0.00000,0.00000,1
140171,270138,1 ,2.77300E-2,5.68300E-2,2.62000E-3,101.60,101.60,101.60,0.00000,0.00000,0.00000,0.00000,1
140172,140175,1 ,1.84200E-2,5.49100E-2,2.12000E-3,101.50,101.50,101.50,0.00000,0.00000,0.00000,0.00000,1
140172,140177,1 ,2.09800E-2,3.81200E-2,1.41000E-3,115.00,115.00,115.00,0.00000,0.00000,0.00000,0.00000,1
140177,140173,1 ,2.27400E-2,4.64500E-2,1.31000E-3,92.50,92.50,92.50,0.00000,0.00000,0.00000,0.00000,1
270139,140173,1 ,2.18800E-2,4.84600E-2,1.20000E-3,104.60,104.60,104.60,0.00000,0.00000,0.00000,0.00000,1
140178,140174,1 ,2.58000E-2,6.00500E-2,2.22000E-3,93.90,93.90,93.90,0.00000,0.00000,0.00000,0.00000,1
270137,140174,1 ,3.42200E-2,8.42000E-2,1.39000E-3,101.30,101.30,101.30,0.00000,0.00000,0.00000,0.00000,1
140220,140176,1 ,1.95000E-3,9.74000E-3,5.02900E-2,270.00,270.00,270.00,0.00000,0.00000,0.00000,0.00000,1
270148,140176,1 ,2.89000E-3,1.45200E-2,3.21200E-2,288.10,288.10,288.10,0.00000,0.00000,0.00000,0.00000,1
140177,140218,1 ,1.07200E-2,3.17200E-2,9.77000E-3,140.10,140.10,140.10,0.00000,0.00000,0.00000,0.00000,1
140179,140180,1 ,2.68000E-2,6.39600E-2,2.07000E-3,112.10,112.10,112.10,0.00000,0.00000,0.00000,0.00000,1
140190,140181,1 ,1.17500E-2,3.56700E-2,2.80000E-3,137.70,137.70,137.70,0.00000,0.00000,0.00000,0.00000,1
140197,140181,1 ,5.53000E-3,1.81400E-2,1.70000E-3,146.60,146.60,146.60,0.00000,0.00000,0.00000,0.00000,1
140182,140187,1 ,7.77000E-3,1.85000E-2,7.70000E-4,158.10,158.10,158.10,0.00000,0.00000,0.00000,0.00000,1
140182,140284,1 ,2.61000E-2,5.06300E-2,1.08000E-3,134.10,134.10,134.10,0.00000,0.00000,0.00000,0.00000,1
140183,140289,1 ,2.70000E-3,1.65500E-2,8.00000E-3,281.10,281.10,281.10,0.00000,0.00000,0.00000,0.00000,1
140184,140196,1 ,2.10700E-2,4.94300E-2,1.02000E-3,131.20,131.20,131.20,0.00000,0.00000,0.00000,0.00000,1
140266,140185,1 ,8.30000E-4,9.19000E-3,1.97050E-1,1152.50,1152.50,1152.50,0.00000,0.00000,0.00000,0.00000,1
140272,140185,1 ,8.90000E-4,9.19000E-3,1.70450E-1,1111.40,1111.40,1111.40,0.00000,0.00000,0.00000,0.00000,1
140185,140303,1 ,5.60000E-4,6.04000E-3,1.52610E-1,1294.60,1294.60,1294.60,0.00000,0.00000,0.00000,0.00000,1
140185,140303,2 ,5.60000E-4,6.04000E-3,1.52610E-1,1294.60,1294.60,1294.60,0.00000,0.00000,0.00000,0.00000,1
140185,140323,1 ,5.80000E-4,7.75000E-3,2.08120E-1,1252.10,1252.10,1252.10,0.00000,0.00000,0.00000,0.00000,1
140189,140186,1 ,3.75000E-3,1.77200E-2,7.88000E-3,351.30,351.30,351.30,0.00000,0.00000,0.00000,0.00000,1
140189,140186,2 ,3.75000E-3,1.77200E-2,7.88000E-3,351.30,351.30,351.30,0.00000,0.00000,0.00000,0.00000,1
140186,140243,1 ,3.22000E-3,1.49800E-2,3.54700E-2,351.00,351.00,351.00,0.00000,0.00000,0.00000,0.00000,1
140186,140243,2 ,3.22000E-3,1.49800E-2,3.54700E-2,351.00,351.00,351.00,0.00000,0.00000,0.00000,0.00000,1
140187,140196,1 ,1.79300E-2,3.83100E-2,2.92000E-3,131.20,131.20,131.20,0.00000,0.00000,0.00000,0.00000,1
140195,140188,1 ,5.48000E-3,1.29300E-2,2.30000E-4,143.70,143.70,143.70,0.00000,0.00000,0.00000,0.00000,1
140188,140233,1 ,1.57200E-2,3.83500E-2,1.30600E-2,116.70,116.70,116.70,0.00000,0.00000,0.00000,0.00000,1
140189,140194,1 ,2.89000E-3,1.47200E-2,3.15000E-3,316.60,316.60,316.60,0.00000,0.00000,0.00000,0.00000,1
140189,140376,1 ,6.88000E-3,2.99000E-2,4.48500E-2,327.60,327.60,327.60,0.00000,0.00000,0.00000,0.00000,1
140368,140191,1 ,1.48400E-2,3.68900E-2,1.31000E-3,114.90,114.90,114.90,0.00000,0.00000,0.00000,0.00000,1
140197,140192,1 ,3.91300E-2,8.45000E-2,4.77000E-3,104.40,104.40,104.40,0.00000,0.00000,0.00000,0.00000,1
140193,140261,1 ,5.27100E-2,1.11680E-1,5.40000E-3,100.70,100.70,100.70,0.00000,0.00000,0.00000,0.00000,1
140193,140265,1 ,8.24000E-3,2.62100E-2,1.08000E-3,101.70,101.70,101.70,0.00000,0.00000,0.00000,0.00000,1
140288,140196,1 ,9.59000E-3,2.02600E-2,8.80000E-4,127.70,127.70,127.70,0.00000,0.00000,0.00000,0.00000,1
140205,140199,1 ,3.12000E-3,1.31500E-2,4.30000E-3,299.50,299.50,299.50,0.00000,0.00000,0.00000,0.00000,1
140199,140211,1 ,2.49000E-3,1.29200E-2,5.56000E-3,324.70,324.70,324.70,0.00000,0.00000,0.00000,0.00000,1
140214,140199,1 ,2.10000E-3,1.29500E-2,7.35000E-3,360.20,360.20,360.20,0.00000,0.00000,0.00000,0.00000,1
140214,140199,2 ,2.10000E-3,1.29500E-2,7.35000E-3,360.20,360.20,360.20,0.00000,0.00000,0.00000,0.00000,1
140200,140207,1 ,1.29600E-2,3.04900E-2,2.88000E-3,148.90,148.90,148.90,0.00000,0.00000,0.00000,0.00000,1
140208,140200,1 ,4.51000E-3,1.17200E-2,2.48000E-3,136.10,136.10,136.10,0.00000,0.00000,0.00000,0.00000,1
140203,140206,1 ,7.95000E-3,1.95600E-2,1.82000E-3,142.60,142.60,142.60,0.00000,0.00000,0.00000,0.00000,1
140203,140208,1 ,1.75400E-2,4.13100E-2,1.14000E-3,112.40,112.40,112.40,0.00000,0.00000,0.00000,0.00000,1
140210,140204,1 ,9.85000E-3,2.28100E-2,8.20000E-4,119.80,119.80,119.80,0.00000,0.00000,0.00000,0.00000,1
140212,140204,1 ,8.84000E-3,2.16500E-2,1.64000E-3,155.10,155.10,155.10,0.00000,0.00000,0.00000,0.00000,1
140204,140225,1 ,6.22000E-3,1.68600E-2,8.50000E-4,138.10,138.10,138.10,0.00000,0.00000,0.00000,0.00000,1
140205,140214,1 ,4.74000E-3,2.16200E-2,8.46000E-3,334.50,334.50,334.50,0.00000,0.00000,0.00000,0.00000,1
140220,140205,1 ,3.02000E-3,1.67200E-2,6.50000E-3,277.60,277.60,277.60,0.00000,0.00000,0.00000,0.00000,1
140206,140216,1 ,7.01000E-3,1.96600E-2,9.90000E-4,127.50,127.50,127.50,0.00000,0.00000,0.00000,0.00000,1
140215,140207,1 ,7.81000E-3,1.97800E-2,1.83000E-3,164.30,164.30,164.30,0.00000,0.00000,0.00000,0.00000,1
140215,140207,2 ,7.81000E-3,1.97800E-2,1.83000E-3,164.30,164.30,164.30,0.00000,0.00000,0.00000,0.00000,1
140207,140217,1 ,1.80700E-2,4.89300E-2,2.15000E-3,109.60,109.60,109.60,0.00000,0.00000,0.00000,0.00000,1
140210,140208,1 ,1.06800E-2,2.86800E-2,1.15000E-3,126.30,126.30,126.30,0.00000,0.00000,0.00000,0.00000,1
140226,140209,1 ,6.33000E-3,1.51400E-2,4.10000E-4,132.90,132.90,132.90,0.00000,0.00000,0.00000,0.00000,1
140211,140214,1 ,4.29000E-3,2.79600E-2,1.21200E-2,328.20,328.20,328.20,0.00000,0.00000,0.00000,0.00000,1
140323,140213,1 ,7.60000E-4,8.49000E-3,2.21690E-1,1195.70,1195.70,1195.70,0.00000,0.00000,0.00000,0.00000,1
